CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
VC,22/04/2020,57.0,4599.0,629.0,34.0,316.0,4.0,3331.0,550.0,29.0,277.0
AN,23/04/2020,113.0,5301.0,674.0,31.0,208.0,19.0,172.0,16.0,11.0,95.0
AR,23/04/2020,73.0,2147.0,247.0,32.0,27.0,27.0,97.0,1.0,14.0,24.0
AS,23/04/2020,30.0,1481.0,118.0,9.0,29.0,21.0,118.0,4.0,5.0,26.0
CB,23/04/2020,78.0,903.0,78.0,6.0,66.0,69.0,60.0,83.0,4.0,54.0
CE,23/04/2020,1.0,9.0,4.0,0.0,7.0,19.0,817.0,159.0,0.0,17.0
CL,23/04/2020,486.0,6636.0,422.0,30.0,195.0,462.0,5702.0,344.0,25.0,179.0
CM,23/04/2020,605.0,8034.0,510.0,54.0,250.0,468.0,139.0,21.0,4.0,35.0
CN,23/04/2020,20.0,814.0,159.0,4.0,58.0,117.0,6266.0,342.0,31.0,46.0
CT,23/04/2020,1385.0,21473.0,2311.0,148.0,657.0,157.0,902.0,98.0,72.0,414.0
EX,23/04/2020,33.0,1213.0,107.0,13.0,45.0,33.0,1204.0,103.0,13.0,30.0
GA,23/04/2020,101.0,2532.0,118.0,12.0,72.0,50.0,2295.0,528.0,2.0,10.0
IB,23/04/2020,45.0,912.0,153.0,10.0,24.0,26.0,394.0,46.0,5.0,67.0
MC,23/04/2020,3.0,592.0,100.0,2.0,64.0,111.0,2017.0,8.0,4.0,52.0
MD,23/04/2020,845.0,9023.0,1136.0,130.0,994.0,639.0,832.0,25.0,18.0,545.0
ML,23/04/2020,1.0,44.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
NC,23/04/2020,30.0,1797.0,126.0,40.0,56.0,28.0,1185.0,23.0,39.0,46.0
PV,23/04/2020,291.0,5943.0,485.0,39.0,369.0,255.0,4087.0,357.0,23.0,238.0
RI,23/04/2020,30.0,1229.0,77.0,8.0,66.0,28.0,4880.0,424.0,11.0,86.0
VC,23/04/2020,57.0,4632.0,632.0,33.0,311.0,29.0,3350.0,553.0,25.0,294.0
AN,24/04/2020,107.0,5309.0,674.0,29.0,182.0,1.0,200.0,18.0,25.0,0.0
AR,24/04/2020,68.0,2154.0,246.0,33.0,15.0,38.0,117.0,4.0,27.0,11.0
AS,24/04/2020,40.0,1492.0,118.0,10.0,29.0,30.0,134.0,4.0,8.0,12.0
CB,24/04/2020,79.0,905.0,78.0,5.0,35.0,61.0,81.0,83.0,1.0,35.0
CE,24/04/2020,1.0,9.0,4.0,0.0,7.0,17.0,828.0,160.0,1.0,58.0
CL,24/04/2020,456.0,6698.0,423.0,29.0,188.0,431.0,5750.0,345.0,22.0,168.0
CM,24/04/2020,468.0,8037.0,511.0,58.0,240.0,257.0,162.0,23.0,4.0,176.0
CN,24/04/2020,24.0,816.0,159.0,4.0,46.0,146.0,6358.0,344.0,24.0,17.0
CT,24/04/2020,1393.0,21671.0,2325.0,132.0,564.0,43.0,1125.0,112.0,11.0,52.0
EX,24/04/2020,26.0,1211.0,107.0,9.0,35.0,26.0,1202.0,103.0,9.0,35.0
GA,24/04/2020,97.0,2534.0,117.0,13.0,58.0,55.0,2332.0,531.0,3.0,32.0
IB,24/04/2020,44.0,923.0,155.0,11.0,22.0,44.0,404.0,48.0,3.0,41.0
MC,24/04/2020,6.0,599.0,101.0,2.0,69.0,163.0,2053.0,0.0,6.0,29.0
MD,24/04/2020,807.0,8899.0,1120.0,129.0,1019.0,200.0,969.0,44.0,20.0,504.0
ML,24/04/2020,0.0,44.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
NC,24/04/2020,37.0,1810.0,126.0,28.0,57.0,32.0,1196.0,22.0,25.0,17.0
PV,24/04/2020,278.0,5970.0,486.0,30.0,376.0,252.0,4093.0,358.0,18.0,309.0
RI,24/04/2020,34.0,1234.0,77.0,9.0,57.0,20.0,4907.0,430.0,13.0,96.0
VC,24/04/2020,82.0,4654.0,633.0,38.0,284.0,62.0,3357.0,552.0,29.0,251.0
AN,25/04/2020,107.0,5264.0,662.0,29.0,187.0,24.0,301.0,34.0,4.0,29.0
AR,25/04/2020,71.0,2124.0,247.0,29.0,16.0,6.0,180.0,5.0,16.0,332.0
AS,25/04/2020,54.0,1443.0,116.0,10.0,22.0,40.0,222.0,12.0,1.0,4.0
CB,25/04/2020,78.0,882.0,77.0,5.0,30.0,57.0,123.0,89.0,2.0,18.0
CE,25/04/2020,2.0,9.0,4.0,0.0,7.0,7.0,832.0,160.0,1.0,42.0
CL,25/04/2020,461.0,6642.0,424.0,30.0,187.0,447.0,5686.0,346.0,28.0,115.0
CM,25/04/2020,425.0,7952.0,508.0,58.0,251.0,308.0,291.0,29.0,7.0,156.0
CN,25/04/2020,25.0,812.0,158.0,3.0,33.0,165.0,6452.0,347.0,30.0,152.0
CT,25/04/2020,1372.0,21256.0,2301.0,124.0,489.0,682.0,2039.0,159.0,29.0,154.0
EX,25/04/2020,27.0,1179.0,106.0,10.0,25.0,27.0,1170.0,102.0,10.0,22.0
GA,25/04/2020,99.0,2495.0,120.0,13.0,55.0,24.0,2401.0,529.0,4.0,237.0
IB,25/04/2020,42.0,914.0,153.0,11.0,23.0,42.0,435.0,46.0,4.0,107.0
MC,25/04/2020,6.0,596.0,100.0,3.0,71.0,160.0,2078.0,4.0,5.0,34.0
MD,25/04/2020,679.0,9271.0,1132.0,129.0,1014.0,90.0,1807.0,108.0,12.0,259.0
ML,25/04/2020,1.0,44.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
NC,25/04/2020,39.0,1793.0,126.0,28.0,57.0,29.0,1171.0,22.0,25.0,2.0
PV,25/04/2020,277.0,5925.0,484.0,31.0,266.0,221.0,4031.0,356.0,27.0,140.0
RI,25/04/2020,35.0,1215.0,76.0,9.0,56.0,96.0,4986.0,437.0,12.0,318.0
VC,25/04/2020,82.0,4548.0,630.0,36.0,280.0,62.0,3230.0,549.0,32.0,247.0
