CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
NC,02/05/2020,65.0,1798.0,126.0,12.0,92.0,62,1159,16,12,70
PV,02/05/2020,179.0,5981.0,501.0,32.0,381.0,139,4002,369,30,285
RI,02/05/2020,40.0,1267.0,79.0,9.0,52.0,23,5392,472,0,373
VC,02/05/2020,154.0,4620.0,597.0,32.0,249.0,143,3181,509,31,190
AN,03/05/2020,157.0,5415.0,668.0,23.0,194.0,122,546,68,20,118
AR,03/05/2020,61.0,2149.0,273.0,26.0,103.0,33,370,13,26,19
AS,03/05/2020,60.0,1545.0,123.0,7.0,18.0,59,450,19,6,0
CB,03/05/2020,49.0,932.0,77.0,7.0,55.0,43,167,90,7,39
CE,03/05/2020,1.0,9.0,4.0,0.0,6.0,8,910,171,0,5
CL,03/05/2020,381.0,6826.0,352.0,32.0,179.0,377,5816,273,30,114
CM,03/05/2020,279.0,8091.0,525.0,66.0,277.0,229,585,79,35,207
CN,03/05/2020,18.0,818.0,156.0,3.0,76.0,100,7267,377,9,33
CT,03/05/2020,1113.0,22028.0,2337.0,154.0,794.0,729,5229,507,106,375
EX,03/05/2020,43.0,1290.0,107.0,10.0,92.0,43,1280,103,10,91
GA,03/05/2020,109.0,2577.0,106.0,10.0,37.0,84,2604,592,4,123
IB,03/05/2020,32.0,929.0,152.0,7.0,18.0,12,674,44,5,37
MC,03/05/2020,24.0,582.0,98.0,3.0,67.0,41,2192,217,3,27
MD,03/05/2020,657.0,16279.0,1757.0,132.0,838.0,540,24318,1664,92,664
ML,03/05/2020,1.0,43.0,3.0,0.0,6.0,1,1,0,0,4
NC,03/05/2020,63.0,1799.0,126.0,11.0,89.0,62,1158,16,9,80
PV,03/05/2020,179.0,5981.0,502.0,31.0,336.0,165,3995,369,29,206
RI,03/05/2020,39.0,1267.0,79.0,9.0,50.0,12,5425,474,1,169
VC,03/05/2020,152.0,4621.0,597.0,31.0,230.0,147,3175,509,30,212
AN,04/05/2020,137.0,5330.0,656.0,24.0,122.0,118,643,82,17,2
AR,04/05/2020,66.0,2105.0,275.0,24.0,149.0,42,421,15,23,83
AS,04/05/2020,70.0,1498.0,121.0,8.0,25.0,68,516,21,4,16
CB,04/05/2020,24.0,916.0,76.0,5.0,28.0,24,186,91,5,18
CE,04/05/2020,1.0,9.0,4.0,0.0,3.0,3,910,171,1,13
CL,04/05/2020,466.0,6653.0,338.0,35.0,148.0,465,5642,259,33,148
CM,04/05/2020,269.0,8026.0,516.0,73.0,281.0,236,672,90,48,259
CN,04/05/2020,15.0,806.0,153.0,3.0,103.0,36,7317,381,15,59
CT,04/05/2020,736.0,21145.0,2259.0,130.0,593.0,604,6176,588,95,973
EX,04/05/2020,34.0,1252.0,107.0,11.0,98.0,34,1242,103,11,97
GA,04/05/2020,126.0,2545.0,111.0,7.0,49.0,126,2659,589,2,10
IB,04/05/2020,26.0,904.0,150.0,4.0,13.0,21,714,42,4,5
MC,04/05/2020,24.0,577.0,97.0,4.0,104.0,20,2205,218,2,55
MD,04/05/2020,894.0,13559.0,1493.0,138.0,849.0,785,27182,1938,94,745
ML,04/05/2020,2.0,43.0,3.0,0.0,2.0,0,1,0,0,1
NC,04/05/2020,61.0,1779.0,125.0,8.0,78.0,61,1134,15,8,61
PV,04/05/2020,192.0,5905.0,495.0,28.0,196.0,176,3915,362,24,113
RI,04/05/2020,36.0,1244.0,78.0,10.0,55.0,22,5475,476,2,76
VC,04/05/2020,150.0,4559.0,592.0,30.0,271.0,141,3110,504,30,256
AN,05/05/2020,167.0,5347.0,664.0,27.0,145.0,151,636,74,23,64
AR,05/05/2020,73.0,2114.0,274.0,23.0,166.0,54,425,14,15,86
AS,05/05/2020,63.0,1510.0,121.0,9.0,26.0,62,536,21,9,7
CB,05/05/2020,26.0,918.0,76.0,7.0,34.0,24,192,92,6,21
CE,05/05/2020,1.0,9.0,4.0,0.0,5.0,5,911,172,1,19
CL,05/05/2020,456.0,6680.0,341.0,35.0,190.0,455,5665,262,34,142
CM,05/05/2020,281.0,8036.0,518.0,68.0,240.0,251,689,91,42,210
CN,05/05/2020,15.0,811.0,154.0,3.0,89.0,80,7342,383,11,54
CT,05/05/2020,990.0,21433.0,2282.0,161.0,785.0,585,6312,574,111,130
EX,05/05/2020,45.0,1258.0,107.0,10.0,100.0,45,1248,103,10,97
GA,05/05/2020,134.0,2551.0,111.0,8.0,49.0,70,2663,590,2,100
IB,05/05/2020,27.0,910.0,151.0,5.0,12.0,24,719,43,3,44
MC,05/05/2020,25.0,580.0,98.0,4.0,68.0,15,2212,219,0,259
MD,05/05/2020,911.0,13009.0,1447.0,139.0,899.0,601,27842,1995,95,705
ML,05/05/2020,1.0,43.0,3.0,0.0,3.0,1,1,0,0,3
NC,05/05/2020,67.0,1786.0,125.0,7.0,90.0,63,1136,14,5,14
PV,05/05/2020,197.0,5919.0,495.0,30.0,268.0,179,3924,361,25,200
RI,05/05/2020,34.0,1249.0,78.0,10.0,56.0,21,5487,478,2,40
VC,05/05/2020,158.0,4579.0,594.0,31.0,279.0,152,3127,504,30,246
