CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
GA,29/04/2020,152.0,2693.0,91.0,7.0,50.0,130,54,219,7,130
IB,29/04/2020,19.0,1026.0,166.0,4.0,24.0,15,56,1,1,1
MC,29/04/2020,6.0,624.0,104.0,1.0,24.0,0,13,4,1,25
MD,29/04/2020,592.0,6965.0,978.0,95.0,622.0,253,33111,2399,24,229
ML,29/04/2020,1.0,44.0,3.0,0.0,5.0,1,0,0,0,4
NC,29/04/2020,30.0,1905.0,129.0,8.0,118.0,9,60,3,5,87
PV,29/04/2020,118.0,6264.0,516.0,32.0,375.0,36,297,25,10,87
RI,29/04/2020,38.0,1332.0,82.0,5.0,31.0,30,92,6,3,37
VC,29/04/2020,56.0,4922.0,650.0,19.0,382.0,39,174,13,1,95
AN,30/04/2020,132.0,5642.0,708.0,28.0,184.0,19,293,21,3,440
AR,30/04/2020,45.0,2345.0,253.0,16.0,129.0,20,149,7,6,38
AS,30/04/2020,9.0,1713.0,130.0,9.0,23.0,4,225,10,9,2
CB,30/04/2020,28.0,972.0,78.0,5.0,78.0,17,37,1,4,52
CE,30/04/2020,0.0,10.0,4.0,0.0,6.0,0,0,0,0,6
CL,30/04/2020,238.0,7445.0,509.0,30.0,167.0,130,565,22,12,50
CM,30/04/2020,204.0,8302.0,545.0,62.0,208.0,126,316,51,27,105
CN,30/04/2020,25.0,860.0,168.0,5.0,46.0,24,54,7,4,26
CT,30/04/2020,773.0,23839.0,2532.0,70.0,588.0,382,3093,263,16,563
EX,30/04/2020,8.0,1393.0,107.0,4.0,133.0,18,172,1,1,60
GA,30/04/2020,142.0,2694.0,90.0,8.0,52.0,9,65,223,0,191
IB,30/04/2020,18.0,1030.0,166.0,5.0,32.0,7,60,1,0,6
MC,30/04/2020,7.0,624.0,105.0,1.0,25.0,5,14,4,1,2
MD,30/04/2020,495.0,6835.0,965.0,93.0,613.0,235,33458,2427,47,166
ML,30/04/2020,1.0,44.0,3.0,0.0,5.0,0,0,0,0,5
NC,30/04/2020,17.0,1907.0,129.0,8.0,112.0,16,70,3,1,40
PV,30/04/2020,116.0,6280.0,517.0,30.0,368.0,7,327,27,14,76
RI,30/04/2020,43.0,1336.0,82.0,4.0,31.0,25,97,6,3,30
VC,30/04/2020,65.0,4925.0,650.0,21.0,389.0,49,201,44,12,197
AN,01/05/2020,190.0,4980.0,624.0,33.0,193.0,144,981,111,18,294
AR,01/05/2020,100.0,1944.0,268.0,22.0,75.0,80,559,8,10,17
AS,01/05/2020,50.0,1279.0,110.0,10.0,31.0,50,695,31,4,1
CB,01/05/2020,61.0,827.0,75.0,5.0,37.0,44,182,4,4,5
CE,01/05/2020,4.0,9.0,4.0,0.0,5.0,4,1,0,0,3
CL,01/05/2020,443.0,6045.0,339.0,41.0,233.0,271,2009,192,23,106
CM,01/05/2020,396.0,5384.0,429.0,86.0,251.0,339,3261,172,50,164
CN,01/05/2020,24.0,763.0,148.0,2.0,44.0,18,155,27,2,44
CT,01/05/2020,1033.0,19096.0,2088.0,117.0,615.0,490,7953,723,41,342
EX,01/05/2020,82.0,1105.0,105.0,9.0,46.0,69,487,3,2,11
GA,01/05/2020,157.0,2350.0,133.0,14.0,66.0,103,419,180,12,99
IB,01/05/2020,33.0,825.0,143.0,8.0,28.0,25,269,24,4,5
MC,01/05/2020,25.0,555.0,93.0,3.0,49.0,22,84,17,3,27
MD,01/05/2020,838.0,11043.0,1311.0,139.0,1035.0,724,29414,2093,69,659
ML,01/05/2020,1.0,42.0,3.0,0.0,1.0,1,2,0,0,1
NC,01/05/2020,117.0,1687.0,124.0,10.0,69.0,77,292,8,8,27
PV,01/05/2020,280.0,5562.0,461.0,34.0,171.0,217,1097,90,25,254
RI,01/05/2020,82.0,1137.0,73.0,12.0,70.0,71,302,15,11,11
VC,01/05/2020,246.0,4281.0,577.0,26.0,248.0,182,872,118,13,39
