CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
VC,29/04/2020,93.0,4966.0,652.0,20.0,314.0,57.0,3717.0,574.0,10.0,266.0
AN,30/04/2020,130.0,5695.0,714.0,26.0,353.0,34.0,271.0,27.0,0.0,185.0
AR,30/04/2020,42.0,2369.0,255.0,9.0,101.0,15.0,153.0,9.0,9.0,47.0
AS,30/04/2020,8.0,1747.0,132.0,9.0,27.0,4.0,176.0,12.0,0.0,6.0
CB,30/04/2020,17.0,981.0,78.0,3.0,95.0,1.0,26.0,82.0,4.0,60.0
CE,30/04/2020,0.0,10.0,4.0,0.0,8.0,12.0,815.0,158.0,4.0,4.0
CL,30/04/2020,262.0,7539.0,512.0,28.0,160.0,262.0,6615.0,434.0,24.0,84.0
CM,30/04/2020,189.0,8367.0,558.0,42.0,246.0,189.0,230.0,40.0,8.0,121.0
CN,30/04/2020,15.0,871.0,170.0,4.0,47.0,15.0,6110.0,328.0,25.0,112.0
CT,30/04/2020,667.0,24614.0,2565.0,77.0,618.0,162.0,2379.0,170.0,23.0,202.0
EX,30/04/2020,10.0,1442.0,107.0,5.0,128.0,10.0,1433.0,103.0,5.0,122.0
GA,30/04/2020,103.0,2715.0,88.0,7.0,46.0,30.0,2066.0,555.0,16.0,195.0
IB,30/04/2020,17.0,1047.0,166.0,3.0,29.0,7.0,231.0,59.0,1.0,2.0
MC,30/04/2020,5.0,625.0,105.0,1.0,52.0,96.0,1965.0,7.0,11.0,23.0
MD,30/04/2020,500.0,6301.0,921.0,80.0,597.0,16.0,1990.0,202.0,27.0,241.0
ML,30/04/2020,1.0,44.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0
NC,30/04/2020,56.0,1925.0,129.0,16.0,127.0,48.0,1313.0,27.0,15.0,113.0
PV,30/04/2020,121.0,6352.0,525.0,26.0,526.0,57.0,4509.0,398.0,11.0,488.0
RI,30/04/2020,41.0,1356.0,83.0,4.0,34.0,137.0,4730.0,416.0,38.0,382.0
VC,30/04/2020,94.0,4973.0,652.0,20.0,320.0,41.0,3705.0,573.0,15.0,281.0
AN,01/05/2020,205.0,5249.0,657.0,49.0,224.0,111.0,224.0,33.0,29.0,111.0
AR,01/05/2020,78.0,2082.0,271.0,20.0,60.0,32.0,162.0,23.0,2.0,57.0
AS,01/05/2020,35.0,1441.0,117.0,8.0,25.0,26.0,158.0,5.0,4.0,22.0
CB,01/05/2020,31.0,882.0,76.0,4.0,60.0,22.0,81.0,85.0,2.0,48.0
CE,01/05/2020,0.0,9.0,4.0,0.0,5.0,20.0,817.0,159.0,0.0,19.0
CL,01/05/2020,496.0,6546.0,355.0,34.0,204.0,472.0,5612.0,277.0,29.0,188.0
CM,01/05/2020,383.0,7376.0,401.0,58.0,198.0,246.0,797.0,130.0,0.0,17.0
CN,01/05/2020,23.0,805.0,155.0,2.0,31.0,114.0,6275.0,346.0,33.0,73.0
CT,01/05/2020,928.0,20993.0,2234.0,117.0,616.0,300.0,1382.0,175.0,41.0,373.0
EX,01/05/2020,57.0,1206.0,106.0,11.0,47.0,57.0,1197.0,102.0,11.0,32.0
GA,01/05/2020,154.0,2483.0,117.0,11.0,62.0,103.0,2344.0,529.0,3.0,20.0
IB,01/05/2020,26.0,901.0,152.0,7.0,60.0,7.0,405.0,45.0,2.0,31.0
MC,01/05/2020,21.0,574.0,96.0,2.0,44.0,93.0,2035.0,12.0,4.0,32.0
MD,01/05/2020,598.0,9516.0,1173.0,155.0,914.0,392.0,1325.0,62.0,43.0,465.0
ML,01/05/2020,1.0,43.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
NC,01/05/2020,101.0,1761.0,125.0,20.0,64.0,99.0,1149.0,22.0,19.0,54.0
PV,01/05/2020,239.0,5877.0,485.0,36.0,287.0,203.0,4021.0,357.0,20.0,156.0
RI,01/05/2020,55.0,1215.0,76.0,9.0,68.0,3.0,4894.0,425.0,10.0,84.0
VC,01/05/2020,195.0,4504.0,613.0,24.0,315.0,167.0,3222.0,534.0,16.0,298.0
AN,02/05/2020,195.0,5208.0,655.0,46.0,220.0,87.0,301.0,37.0,42.0,38.0
AR,02/05/2020,81.0,2064.0,271.0,20.0,43.0,51.0,207.0,21.0,14.0,39.0
AS,02/05/2020,37.0,1411.0,117.0,9.0,23.0,27.0,215.0,5.0,7.0,6.0
CB,02/05/2020,30.0,870.0,76.0,4.0,41.0,12.0,116.0,85.0,0.0,41.0
CE,02/05/2020,0.0,9.0,4.0,0.0,4.0,18.0,828.0,160.0,1.0,61.0
CL,02/05/2020,493.0,6462.0,357.0,35.0,209.0,468.0,5514.0,279.0,28.0,189.0
CM,02/05/2020,341.0,7348.0,399.0,58.0,200.0,130.0,851.0,135.0,4.0,136.0
CN,02/05/2020,23.0,802.0,154.0,1.0,17.0,147.0,6372.0,349.0,27.0,46.0
CT,02/05/2020,928.0,20925.0,2200.0,107.0,342.0,508.0,1871.0,237.0,36.0,170.0
EX,02/05/2020,62.0,1189.0,106.0,10.0,45.0,62.0,1180.0,102.0,10.0,45.0
GA,02/05/2020,151.0,2467.0,120.0,11.0,52.0,109.0,2399.0,528.0,1.0,38.0
IB,02/05/2020,23.0,886.0,150.0,7.0,59.0,23.0,441.0,43.0,1.0,4.0
MC,02/05/2020,21.0,569.0,96.0,2.0,46.0,148.0,2083.0,5.0,6.0,6.0
MD,02/05/2020,480.0,9811.0,1183.0,155.0,889.0,127.0,1881.0,107.0,46.0,374.0
ML,02/05/2020,1.0,43.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
NC,02/05/2020,111.0,1747.0,125.0,14.0,59.0,106.0,1133.0,21.0,11.0,19.0
PV,02/05/2020,230.0,5830.0,481.0,35.0,213.0,204.0,3953.0,353.0,23.0,146.0
RI,02/05/2020,55.0,1201.0,76.0,9.0,67.0,1.0,4940.0,431.0,13.0,86.0
VC,02/05/2020,199.0,4456.0,610.0,23.0,295.0,179.0,3159.0,529.0,14.0,262.0
AN,03/05/2020,196.0,5210.0,655.0,45.0,188.0,65.0,355.0,41.0,12.0,30.0
AR,03/05/2020,84.0,2067.0,271.0,19.0,31.0,7.0,237.0,19.0,6.0,317.0
AS,03/05/2020,38.0,1418.0,117.0,8.0,9.0,24.0,247.0,11.0,1.0,17.0
CB,03/05/2020,27.0,871.0,76.0,4.0,33.0,6.0,134.0,90.0,1.0,21.0
CE,03/05/2020,1.0,9.0,4.0,0.0,7.0,8.0,832.0,160.0,1.0,42.0
CL,03/05/2020,493.0,6462.0,356.0,36.0,190.0,479.0,5506.0,278.0,34.0,118.0
CM,03/05/2020,359.0,7348.0,399.0,66.0,198.0,242.0,895.0,138.0,1.0,103.0
CN,03/05/2020,23.0,802.0,154.0,1.0,19.0,167.0,6462.0,351.0,32.0,166.0
CT,03/05/2020,861.0,20947.0,2206.0,108.0,336.0,171.0,2348.0,254.0,13.0,307.0
EX,03/05/2020,62.0,1190.0,106.0,10.0,46.0,62.0,1181.0,102.0,10.0,43.0
GA,03/05/2020,144.0,2469.0,119.0,11.0,42.0,69.0,2427.0,530.0,6.0,250.0
IB,03/05/2020,18.0,885.0,150.0,7.0,58.0,18.0,464.0,43.0,0.0,72.0
MC,03/05/2020,21.0,570.0,96.0,2.0,38.0,145.0,2104.0,0.0,6.0,1.0
MD,03/05/2020,379.0,9785.0,1182.0,154.0,806.0,210.0,2321.0,158.0,37.0,51.0
ML,03/05/2020,1.0,43.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0
NC,03/05/2020,109.0,1749.0,125.0,16.0,59.0,99.0,1127.0,21.0,13.0,0.0
PV,03/05/2020,229.0,5837.0,482.0,32.0,209.0,173.0,3943.0,354.0,28.0,83.0
RI,03/05/2020,56.0,1203.0,76.0,9.0,58.0,75.0,4998.0,437.0,12.0,316.0
VC,03/05/2020,197.0,4465.0,609.0,29.0,204.0,177.0,3147.0,528.0,25.0,171.0
