CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
NC,21/04/2020,94.0,1735.0,124.0,6.0,59.0,38,159,4,2,67
PV,21/04/2020,261.0,5780.0,474.0,48.0,296.0,130,421,39,27,78
RI,21/04/2020,57.0,1184.0,75.0,12.0,64.0,37,134,6,8,31
VC,21/04/2020,189.0,4469.0,611.0,33.0,301.0,114,427,38,16,9
AN,22/04/2020,173.0,5176.0,664.0,41.0,326.0,40,440,38,12,48
AR,22/04/2020,79.0,2057.0,287.0,27.0,66.0,7,283,34,2,84
AS,22/04/2020,22.0,1404.0,115.0,4.0,33.0,17,301,15,8,10
CB,22/04/2020,26.0,880.0,77.0,7.0,64.0,15,85,1,1,68
CE,22/04/2020,1.0,9.0,4.0,0.0,9.0,1,0,0,0,9
CL,22/04/2020,636.0,6370.0,308.0,36.0,209.0,267,1027,200,8,46
CM,22/04/2020,418.0,7837.0,495.0,50.0,299.0,343,467,51,2,59
CN,22/04/2020,15.0,792.0,154.0,3.0,50.0,4,63,15,3,8
CT,22/04/2020,966.0,20354.0,2221.0,182.0,597.0,124,3293,257,86,209
EX,22/04/2020,27.0,1164.0,107.0,15.0,36.0,4,211,0,12,150
GA,22/04/2020,148.0,2470.0,125.0,10.0,76.0,23,224,33,3,25
IB,22/04/2020,31.0,862.0,150.0,6.0,29.0,12,160,17,2,1
MC,22/04/2020,12.0,573.0,97.0,3.0,19.0,7,51,7,2,14
MD,22/04/2020,945.0,9951.0,1229.0,153.0,1093.0,266,2874,248,46,480
ML,22/04/2020,1.0,43.0,3.0,0.0,3.0,0,1,0,0,2
NC,22/04/2020,99.0,1741.0,124.0,7.0,47.0,53,166,5,1,82
PV,22/04/2020,299.0,5810.0,475.0,49.0,330.0,179,450,41,6,155
RI,22/04/2020,70.0,1191.0,75.0,11.0,69.0,33,140,7,6,31
VC,22/04/2020,208.0,4485.0,612.0,30.0,323.0,164,432,38,12,54
AN,23/04/2020,180.0,5139.0,657.0,41.0,331.0,48,536,57,13,186
AR,23/04/2020,100.0,2032.0,285.0,25.0,69.0,66,327,31,11,32
AS,23/04/2020,23.0,1378.0,114.0,4.0,33.0,19,350,17,4,10
CB,23/04/2020,31.0,872.0,76.0,7.0,64.0,1,106,2,2,1
CE,23/04/2020,2.0,9.0,4.0,0.0,9.0,2,1,0,0,1
CL,23/04/2020,639.0,6308.0,309.0,38.0,211.0,457,1198,201,8,45
CM,23/04/2020,424.0,7729.0,494.0,56.0,311.0,187,613,59,11,106
CN,23/04/2020,17.0,787.0,153.0,3.0,51.0,10,81,16,4,3
CT,23/04/2020,938.0,20090.0,2191.0,175.0,586.0,286,4040,378,125,75
EX,23/04/2020,27.0,1152.0,106.0,13.0,35.0,24,261,1,9,86
GA,23/04/2020,150.0,2448.0,126.0,10.0,79.0,23,259,39,3,25
IB,23/04/2020,32.0,851.0,149.0,6.0,33.0,18,189,17,2,1
MC,23/04/2020,11.0,568.0,96.0,2.0,24.0,3,57,9,1,1
MD,23/04/2020,939.0,10254.0,1236.0,154.0,1152.0,516,3653,287,73,585
ML,23/04/2020,2.0,43.0,3.0,0.0,3.0,1,1,0,0,3
NC,23/04/2020,101.0,1730.0,124.0,7.0,53.0,97,185,5,1,54
PV,23/04/2020,302.0,5777.0,473.0,47.0,307.0,192,538,45,21,16
RI,23/04/2020,70.0,1183.0,74.0,11.0,76.0,21,161,8,7,49
VC,23/04/2020,224.0,4450.0,610.0,29.0,319.0,154,495,41,6,102
