CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
NC,23/04/2020,33.0,1850.0,128.0,13.0,64.0,28,1226,24,12,59
PV,23/04/2020,70.0,6084.0,500.0,27.0,264.0,24,4177,371,19,135
RI,23/04/2020,38.0,1274.0,80.0,8.0,40.0,82,4986,436,35,445
VC,23/04/2020,65.0,4795.0,642.0,19.0,157.0,28,3464,560,14,119
AN,24/04/2020,114.0,5451.0,686.0,15.0,164.0,18,224,28,13,19
AR,24/04/2020,45.0,2236.0,249.0,15.0,15.0,11,123,5,1,86
AS,24/04/2020,16.0,1593.0,121.0,6.0,22.0,12,135,10,2,1
CB,24/04/2020,42.0,934.0,78.0,5.0,33.0,28,106,88,1,1
CE,24/04/2020,1.0,9.0,4.0,0.0,8.0,26,859,165,7,40
CL,24/04/2020,169.0,7050.0,499.0,30.0,100.0,137,6072,421,25,37
CM,24/04/2020,213.0,8164.0,528.0,55.0,206.0,24,178,25,12,1
CN,24/04/2020,20.0,829.0,163.0,2.0,52.0,162,6677,347,28,114
CT,24/04/2020,1309.0,22380.0,2402.0,93.0,470.0,657,1750,167,43,191
EX,24/04/2020,10.0,1300.0,107.0,7.0,55.0,10,1290,103,7,47
GA,24/04/2020,120.0,2611.0,107.0,10.0,38.0,50,2334,544,13,383
IB,24/04/2020,24.0,965.0,160.0,7.0,18.0,21,448,53,3,103
MC,24/04/2020,5.0,611.0,103.0,2.0,38.0,122,2096,16,5,16
MD,24/04/2020,642.0,8205.0,1097.0,112.0,606.0,219,1604,148,31,39
ML,24/04/2020,0.0,44.0,3.0,0.0,3.0,1,0,0,0,3
NC,24/04/2020,30.0,1857.0,128.0,14.0,65.0,22,1232,23,13,40
PV,24/04/2020,68.0,6102.0,501.0,24.0,258.0,64,4187,372,16,151
RI,24/04/2020,32.0,1277.0,80.0,8.0,39.0,78,5038,438,18,284
VC,24/04/2020,66.0,4819.0,643.0,19.0,154.0,17,3475,561,15,127
AN,25/04/2020,128.0,5459.0,687.0,15.0,165.0,35,256,30,9,138
AR,25/04/2020,45.0,2244.0,249.0,13.0,25.0,10,128,6,1,123
AS,25/04/2020,16.0,1599.0,121.0,6.0,16.0,3,161,11,2,12
CB,25/04/2020,27.0,935.0,78.0,4.0,40.0,1,123,88,2,19
CE,25/04/2020,0.0,9.0,4.0,0.0,7.0,15,869,167,2,12
CL,25/04/2020,157.0,7069.0,500.0,30.0,99.0,141,6087,422,26,34
CM,25/04/2020,155.0,8145.0,528.0,55.0,171.0,11,240,31,18,77
CN,25/04/2020,18.0,830.0,163.0,1.0,19.0,280,6725,348,26,71
CT,25/04/2020,1003.0,22427.0,2409.0,77.0,372.0,286,1703,167,28,243
EX,25/04/2020,12.0,1306.0,107.0,6.0,51.0,12,1296,103,6,37
GA,25/04/2020,120.0,2615.0,107.0,9.0,33.0,7,2363,546,16,191
IB,25/04/2020,17.0,969.0,160.0,6.0,25.0,17,478,53,1,127
MC,25/04/2020,6.0,612.0,103.0,2.0,31.0,178,2110,13,4,22
MD,25/04/2020,458.0,8158.0,1109.0,115.0,587.0,51,1975,217,32,103
ML,25/04/2020,0.0,44.0,3.0,0.0,6.0,1,0,0,0,10
NC,25/04/2020,43.0,1859.0,128.0,14.0,62.0,43,1234,23,13,11
PV,25/04/2020,56.0,6108.0,502.0,26.0,245.0,10,4171,373,14,60
RI,25/04/2020,35.0,1281.0,80.0,8.0,38.0,127,5094,445,11,444
VC,25/04/2020,64.0,4829.0,645.0,15.0,151.0,33,3469,562,11,116
AN,26/04/2020,119.0,5469.0,688.0,14.0,135.0,51,278,28,0,311
AR,26/04/2020,43.0,2250.0,249.0,12.0,17.0,10,145,8,9,14
AS,26/04/2020,14.0,1602.0,122.0,5.0,10.0,12,188,12,5,23
CB,26/04/2020,27.0,938.0,78.0,5.0,30.0,20,124,88,4,9
CE,26/04/2020,0.0,9.0,4.0,0.0,11.0,12,871,167,1,1
CL,26/04/2020,153.0,7085.0,501.0,32.0,92.0,141,6094,423,31,11
CM,26/04/2020,160.0,8150.0,530.0,56.0,190.0,60,267,35,18,130
CN,26/04/2020,18.0,830.0,163.0,1.0,21.0,214,6823,352,26,154
CT,26/04/2020,1110.0,22473.0,2413.0,76.0,310.0,560,3192,170,8,57
EX,26/04/2020,16.0,1310.0,107.0,6.0,66.0,16,1300,103,6,60
GA,26/04/2020,122.0,2619.0,106.0,9.0,22.0,28,2394,548,5,188
IB,26/04/2020,14.0,971.0,160.0,5.0,20.0,4,509,53,1,52
MC,26/04/2020,4.0,612.0,103.0,1.0,20.0,56,2123,18,5,0
MD,26/04/2020,314.0,8121.0,1108.0,116.0,542.0,84,2229,235,42,77
ML,26/04/2020,0.0,44.0,3.0,0.0,5.0,2,0,0,0,1
NC,26/04/2020,38.0,1862.0,128.0,14.0,106.0,32,1235,22,13,28
PV,26/04/2020,57.0,6114.0,503.0,23.0,216.0,28,4172,374,21,118
RI,26/04/2020,33.0,1283.0,80.0,8.0,29.0,56,5143,453,10,632
VC,26/04/2020,60.0,4836.0,645.0,14.0,137.0,20,3456,561,10,99
AN,27/04/2020,117.0,5424.0,675.0,13.0,190.0,41,343,45,1,41
AR,27/04/2020,42.0,2225.0,250.0,13.0,9.0,12,178,7,1,41
AS,27/04/2020,12.0,1583.0,119.0,4.0,19.0,10,231,18,0,9
CB,27/04/2020,33.0,931.0,77.0,8.0,29.0,28,131,89,4,16
CE,27/04/2020,0.0,9.0,4.0,0.0,3.0,11,872,167,0,3
CL,27/04/2020,184.0,7023.0,498.0,30.0,93.0,163,6028,420,27,21
CM,27/04/2020,248.0,8062.0,527.0,51.0,98.0,193,382,52,16,12
CN,27/04/2020,26.0,826.0,162.0,2.0,56.0,156,6877,356,22,8
CT,27/04/2020,1378.0,22246.0,2391.0,159.0,655.0,434,3553,333,26,236
EX,27/04/2020,4.0,1279.0,103.0,10.0,60.0,4,1269,99,10,57
GA,27/04/2020,148.0,2596.0,108.0,8.0,40.0,128,2436,548,5,34
IB,27/04/2020,26.0,961.0,159.0,5.0,7.0,13,529,52,1,63
MC,27/04/2020,5.0,607.0,103.0,3.0,36.0,57,2139,20,8,23
MD,27/04/2020,743.0,8421.0,1108.0,120.0,622.0,611,31051,2201,56,424
ML,27/04/2020,1.0,44.0,3.0,0.0,2.0,1,0,0,0,4
NC,27/04/2020,35.0,1847.0,128.0,13.0,74.0,35,1220,22,12,4
PV,27/04/2020,63.0,6052.0,501.0,26.0,207.0,42,4110,371,25,124
RI,27/04/2020,29.0,1260.0,79.0,9.0,35.0,29,5197,459,2,203
VC,27/04/2020,56.0,4793.0,640.0,19.0,122.0,25,3401,555,14,110
AN,28/04/2020,118.0,5427.0,678.0,15.0,196.0,66,365,43,4,47
AR,28/04/2020,42.0,2225.0,251.0,13.0,17.0,23,200,7,4,54
AS,28/04/2020,12.0,1584.0,120.0,4.0,23.0,4,259,17,4,2
CB,28/04/2020,35.0,932.0,78.0,9.0,38.0,24,142,88,7,8
CE,28/04/2020,1.0,9.0,4.0,0.0,7.0,8,891,170,2,21
CL,28/04/2020,186.0,7021.0,498.0,30.0,96.0,175,6021,420,28,47
CM,28/04/2020,256.0,8076.0,527.0,51.0,124.0,214,388,57,20,100
CN,28/04/2020,18.0,827.0,162.0,2.0,55.0,167,6950,360,18,4
CT,28/04/2020,1345.0,22308.0,2388.0,169.0,786.0,942,3922,362,60,364
EX,28/04/2020,5.0,1286.0,106.0,8.0,54.0,5,1276,102,8,51
GA,28/04/2020,143.0,2602.0,108.0,8.0,40.0,119,2444,551,3,66
IB,28/04/2020,26.0,961.0,159.0,6.0,13.0,24,544,52,1,68
MC,28/04/2020,5.0,606.0,103.0,3.0,32.0,85,2152,30,4,7
MD,28/04/2020,749.0,8382.0,1109.0,118.0,624.0,169,31252,2229,56,348
ML,28/04/2020,1.0,44.0,3.0,0.0,3.0,3,0,0,0,2
NC,28/04/2020,35.0,1848.0,128.0,13.0,74.0,34,1219,22,11,49
PV,28/04/2020,70.0,6065.0,501.0,27.0,238.0,44,4120,371,27,178
RI,28/04/2020,30.0,1263.0,80.0,9.0,38.0,21,5219,459,5,96
VC,28/04/2020,62.0,4795.0,640.0,20.0,152.0,57,3395,553,14,137
