CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AR,27/04/2020,48.0,2321.0,245.0,13.0,302,29,104,13,4,231
AS,27/04/2020,8.0,1423.0,131.0,8.0,68,0,420,6,0,47
CB,27/04/2020,32.0,886.0,71.0,5.0,174,21,114,7,3,125
CE,27/04/2020,0.0,10.0,4.0,0.0,49,0,0,0,0,46
CL,27/04/2020,311.0,7284.0,470.0,28.0,209,126,493,52,8,158
CM,27/04/2020,161.0,8346.0,550.0,48.0,319,119,118,34,17,295
CN,27/04/2020,18.0,866.0,165.0,3.0,142,9,34,9,1,114
CT,27/04/2020,890.0,23989.0,2552.0,71.0,890,487,2241,198,38,468
EX,27/04/2020,6.0,1409.0,106.0,5.0,210,4,96,1,0,129
GA,27/04/2020,166.0,2689.0,92.0,7.0,99,76,69,19,0,74
IB,27/04/2020,21.0,1041.0,164.0,3.0,54,10,33,2,1,24
MC,27/04/2020,5.0,624.0,100.0,2.0,99,4,5,6,0,24
MD,27/04/2020,725.0,9046.0,1087.0,153.0,1039,145,30588,2251,91,763
ML,27/04/2020,1.0,39.0,2.0,0.0,80,3,5,1,0,75
NC,27/04/2020,27.0,1821.0,127.0,11.0,195,1,124,3,11,135
PV,27/04/2020,113.0,6288.0,507.0,21.0,483,62,194,32,7,349
RI,27/04/2020,33.0,1313.0,80.0,5.0,54,28,87,7,1,39
VC,27/04/2020,73.0,4731.0,618.0,20.0,387,49,315,41,9,281
AN,28/04/2020,147.0,5636.0,668.0,20.0,348,65,195,54,0,115
AR,28/04/2020,48.0,2342.0,243.0,14.0,309,10,112,15,13,201
AS,28/04/2020,10.0,1434.0,130.0,9.0,67,7,452,7,4,38
CB,28/04/2020,15.0,888.0,70.0,5.0,164,16,118,9,2,82
CE,28/04/2020,0.0,10.0,4.0,0.0,42,1,0,0,0,38
CL,28/04/2020,298.0,7448.0,509.0,29.0,253,197,406,15,3,128
CM,28/04/2020,152.0,8346.0,554.0,48.0,289,73,177,34,8,213
CN,28/04/2020,17.0,860.0,154.0,2.0,59,2,46,21,1,27
CT,28/04/2020,848.0,23938.0,2543.0,86.0,917,352,2608,225,11,176
EX,28/04/2020,13.0,1392.0,106.0,5.0,212,0,134,1,2,148
GA,28/04/2020,215.0,1929.0,124.0,12.0,111,215,807,184,123,3441
IB,28/04/2020,22.0,1041.0,160.0,3.0,59,13,38,6,1,29
MC,28/04/2020,4.0,624.0,100.0,1.0,90,1,11,6,1,50
MD,28/04/2020,572.0,9079.0,1088.0,153.0,1040,106,30771,2267,96,567
ML,28/04/2020,1.0,40.0,2.0,0.0,84,1,4,1,0,81
NC,28/04/2020,22.0,1817.0,126.0,10.0,297,13,134,4,6,193
PV,28/04/2020,149.0,6302.0,512.0,25.0,535,94,220,28,6,35
RI,28/04/2020,33.0,1319.0,82.0,4.0,47,20,94,5,0,20
VC,28/04/2020,77.0,4627.0,606.0,21.0,577,45,445,56,3,401
AN,29/04/2020,149.0,5530.0,668.0,23.0,347,109,343,53,4,91
AR,29/04/2020,48.0,2337.0,243.0,15.0,286,1,140,15,12,184
AS,29/04/2020,10.0,1392.0,131.0,9.0,67,7,523,6,2,41
CB,29/04/2020,14.0,889.0,70.0,5.0,164,13,118,9,5,53
CE,29/04/2020,0.0,10.0,4.0,0.0,47,0,0,0,0,35
CL,29/04/2020,314.0,7447.0,492.0,29.0,263,119,510,36,13,142
CM,29/04/2020,144.0,8354.0,550.0,53.0,338,97,213,42,26,208
CN,29/04/2020,17.0,860.0,154.0,2.0,144,14,49,21,1,120
CT,29/04/2020,912.0,23898.0,2538.0,82.0,872,650,2865,246,12,317
EX,29/04/2020,10.0,1408.0,106.0,4.0,234,11,142,2,2,144
GA,29/04/2020,226.0,1942.0,110.0,12.0,112,204,805,200,12,68
IB,29/04/2020,23.0,1041.0,160.0,3.0,65,19,41,7,0,42
MC,29/04/2020,4.0,624.0,100.0,1.0,77,2,13,8,1,28
MD,29/04/2020,621.0,9079.0,1087.0,153.0,1007,282,30997,2290,82,614
ML,29/04/2020,1.0,40.0,2.0,0.0,84,1,4,1,0,83
NC,29/04/2020,34.0,1821.0,124.0,15.0,195,13,144,8,12,164
PV,29/04/2020,135.0,6306.0,512.0,22.0,565,53,255,29,0,103
RI,29/04/2020,30.0,1332.0,82.0,7.0,47,22,92,6,5,21
VC,29/04/2020,80.0,4624.0,590.0,24.0,513,15,472,73,6,226
AN,30/04/2020,145.0,5302.0,669.0,23.0,341,32,633,60,8,283
AR,30/04/2020,49.0,2312.0,245.0,13.0,280,24,182,15,3,189
AS,30/04/2020,9.0,1385.0,131.0,9.0,62,4,553,9,9,37
CB,30/04/2020,37.0,885.0,70.0,5.0,175,26,124,9,4,149
CE,30/04/2020,0.0,10.0,4.0,0.0,81,0,0,0,0,69
CL,30/04/2020,310.0,7448.0,493.0,29.0,255,202,562,38,11,138
CM,30/04/2020,150.0,8354.0,550.0,54.0,357,72,264,46,19,254
CN,30/04/2020,16.0,860.0,154.0,2.0,57,15,54,21,1,37
CT,30/04/2020,989.0,23882.0,2540.0,76.0,879,598,3050,255,10,854
EX,30/04/2020,6.0,1390.0,106.0,4.0,234,20,175,2,1,161
GA,30/04/2020,239.0,1938.0,110.0,12.0,116,88,821,203,4,127
IB,30/04/2020,21.0,1041.0,160.0,3.0,74,10,49,7,2,48
MC,30/04/2020,5.0,624.0,100.0,1.0,95,3,14,9,1,68
MD,30/04/2020,572.0,9079.0,1090.0,153.0,951,312,31214,2302,107,504
ML,30/04/2020,1.0,40.0,2.0,0.0,81,0,4,1,0,81
NC,30/04/2020,23.0,1824.0,124.0,11.0,294,10,153,8,4,222
PV,30/04/2020,134.0,6304.0,508.0,23.0,617,11,303,36,7,173
RI,30/04/2020,30.0,1332.0,80.0,6.0,59,12,101,8,5,2
VC,30/04/2020,74.0,4488.0,581.0,21.0,471,58,638,113,12,279
AN,01/05/2020,147.0,5037.0,666.0,23.0,321,101,924,69,8,166
AR,01/05/2020,50.0,2262.0,245.0,13.0,182,30,241,15,1,90
AS,01/05/2020,10.0,1398.0,129.0,10.0,58,10,576,12,4,28
CB,01/05/2020,35.0,889.0,70.0,5.0,134,18,120,9,4,92
CE,01/05/2020,0.0,10.0,4.0,0.0,92,0,0,0,0,90
CL,01/05/2020,311.0,7448.0,493.0,29.0,304,139,606,38,11,177
CM,01/05/2020,150.0,8354.0,554.0,48.0,356,93,291,47,12,269
CN,01/05/2020,16.0,843.0,153.0,3.0,143,10,75,22,1,143
CT,01/05/2020,1023.0,23950.0,2548.0,76.0,920,480,3099,263,0,647
EX,01/05/2020,9.0,1386.0,106.0,4.0,162,4,206,2,3,105
GA,01/05/2020,226.0,1943.0,109.0,12.0,115,172,826,204,10,50
IB,01/05/2020,22.0,1041.0,160.0,3.0,71,14,53,7,1,48
MC,01/05/2020,4.0,624.0,100.0,1.0,107,1,15,10,1,85
MD,01/05/2020,636.0,9079.0,1087.0,153.0,1267,522,31378,2317,83,891
ML,01/05/2020,1.0,40.0,2.0,0.0,77,1,4,1,0,77
NC,01/05/2020,28.0,1823.0,123.0,10.0,162,12,156,9,8,66
PV,01/05/2020,132.0,6306.0,507.0,21.0,410,69,353,44,12,15
RI,01/05/2020,30.0,1308.0,78.0,6.0,102,19,131,10,5,43
VC,01/05/2020,74.0,4489.0,585.0,23.0,337,10,664,110,10,128
