CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados
EX,02/03/2020,0,0,0,0,0
GA,02/03/2020,0,0,0,0,0
IB,02/03/2020,0,0,0,0,0
MC,02/03/2020,0,0,0,0,0
MD,02/03/2020,42,0,0,0,0
ML,02/03/2020,0,0,0,0,0
NC,02/03/2020,0,0,0,0,0
PV,02/03/2020,4,0,0,0,0
RI,02/03/2020,1,0,0,0,0
VC,02/03/2020,0,93,3,0,0
AN,03/03/2020,0,0,0,0,0
AR,03/03/2020,0,0,0,0,0
AS,03/03/2020,2,0,0,0,0
CB,03/03/2020,0,0,0,0,0
CE,03/03/2020,0,0,0,0,0
CL,03/03/2020,3,0,0,0,0
CM,03/03/2020,5,0,0,0,0
CN,03/03/2020,0,0,0,0,0
CT,03/03/2020,0,0,0,0,0
EX,03/03/2020,0,0,0,0,0
GA,03/03/2020,1,0,0,0,0
IB,03/03/2020,3,0,0,0,0
MC,03/03/2020,0,0,0,0,0
MD,03/03/2020,46,0,0,0,0
ML,03/03/2020,0,0,0,0,0
NC,03/03/2020,2,0,0,0,0
PV,03/03/2020,4,0,0,0,0
RI,03/03/2020,5,0,0,0,0
VC,03/03/2020,4,105,5,0,0
AN,04/03/2020,0,0,0,0,0
AR,04/03/2020,1,0,0,0,0
AS,04/03/2020,1,0,0,0,0
CB,04/03/2020,0,0,0,0,0
CE,04/03/2020,0,0,0,0,0
CL,04/03/2020,0,0,0,0,0
CM,04/03/2020,1,0,0,0,0
CN,04/03/2020,1,0,0,0,0
CT,04/03/2020,9,0,0,0,0
EX,04/03/2020,0,0,0,0,0
GA,04/03/2020,0,0,0,0,0
IB,04/03/2020,1,0,0,0,0
MC,04/03/2020,0,0,0,0,0
MD,04/03/2020,54,0,0,0,0
ML,04/03/2020,0,0,0,0,0
NC,04/03/2020,0,0,0,0,0
PV,04/03/2020,0,0,0,0,0
RI,04/03/2020,10,0,0,0,0
VC,04/03/2020,0,117,6,0,0
AN,05/03/2020,9,0,0,0,0
AR,05/03/2020,5,0,0,0,0
AS,05/03/2020,1,0,0,0,0
CB,05/03/2020,0,0,0,0,0
CE,05/03/2020,0,0,0,0,0
CL,05/03/2020,3,0,0,0,0
CM,05/03/2020,2,0,0,0,0
CN,05/03/2020,3,0,0,0,0
CT,05/03/2020,0,0,0,0,0
EX,05/03/2020,0,0,0,0,0
GA,05/03/2020,2,0,0,0,0
IB,05/03/2020,0,0,0,0,0
MC,05/03/2020,0,0,0,0,0
MD,05/03/2020,112,0,0,0,0
ML,05/03/2020,0,0,0,0,0
NC,05/03/2020,0,0,0,0,0
PV,05/03/2020,28,0,0,0,0
RI,05/03/2020,12,0,0,0,0
VC,05/03/2020,11,130,8,0,0
AN,06/03/2020,6,0,0,0,0
AR,06/03/2020,5,0,0,0,0
AS,06/03/2020,2,0,0,0,0
CB,06/03/2020,0,0,0,0,0
CE,06/03/2020,0,0,0,0,0
CL,06/03/2020,0,0,0,0,0
CM,06/03/2020,0,0,0,0,0
CN,06/03/2020,0,0,0,0,0
CT,06/03/2020,0,0,0,0,0
EX,06/03/2020,0,0,0,0,0
GA,06/03/2020,0,0,0,0,0
IB,06/03/2020,0,0,0,0,0
MC,06/03/2020,0,0,0,0,0
MD,06/03/2020,203,0,0,0,0
ML,06/03/2020,0,0,0,0,0
NC,06/03/2020,0,0,0,0,0
PV,06/03/2020,0,0,0,0,0
RI,06/03/2020,18,0,0,0,0
VC,06/03/2020,0,138,8,0,0
AN,07/03/2020,7,0,0,0,0
AR,07/03/2020,0,0,0,0,0
AS,07/03/2020,1,0,0,0,0
CB,07/03/2020,2,0,0,0,0
CE,07/03/2020,0,0,0,0,0
CL,07/03/2020,8,0,0,0,0
CM,07/03/2020,0,0,0,0,0
CN,07/03/2020,6,0,0,0,0
CT,07/03/2020,25,0,0,0,0
EX,07/03/2020,0,0,0,0,0
GA,07/03/2020,2,0,0,0,0
IB,07/03/2020,2,0,0,0,0
MC,07/03/2020,1,0,0,0,0
MD,07/03/2020,221,0,0,0,0
ML,07/03/2020,0,0,0,0,0
NC,07/03/2020,0,0,0,0,0
PV,07/03/2020,25,0,0,0,0
RI,07/03/2020,23,0,0,0,0
VC,07/03/2020,7,146,9,0,0
AN,08/03/2020,20,0,1,0,11
AR,08/03/2020,2,0,3,3,0
AS,08/03/2020,2,0,2,0,0
CB,08/03/2020,0,0,0,0,0
CE,08/03/2020,0,0,0,0,0
CL,08/03/2020,1,0,2,0,0
CM,08/03/2020,11,0,2,0,2
CN,08/03/2020,5,0,0,0,4
CT,08/03/2020,10,16,5,2,2
EX,08/03/2020,1,0,0,0,1
GA,08/03/2020,1,0,2,0,0
IB,08/03/2020,3,0,1,0,2
MC,08/03/2020,3,0,0,0,0
MD,08/03/2020,263,0,53,16,0
ML,08/03/2020,0,0,0,0,0
NC,08/03/2020,0,0,1,0,0
PV,08/03/2020,79,0,5,6,2
RI,08/03/2020,32,0,1,0,0
VC,08/03/2020,0,153,9,1,1
AN,09/03/2020,17,0,1,0,0
AR,09/03/2020,25,0,3,1,0
AS,09/03/2020,11,0,2,0,1
CB,09/03/2020,0,0,0,0,0
CE,09/03/2020,0,0,0,0,0
CL,09/03/2020,33,0,2,0,0
CM,09/03/2020,13,0,3,0,0
CN,09/03/2020,3,0,1,0,1
CT,09/03/2020,23,31,7,0,3
EX,09/03/2020,1,0,0,0,0
GA,09/03/2020,16,0,2,0,0
IB,09/03/2020,2,0,1,0,1
MC,09/03/2020,5,0,0,0,0
MD,09/03/2020,503,0,77,5,109
ML,09/03/2020,0,0,0,0,0
NC,09/03/2020,9,0,2,0,0
PV,09/03/2020,46,0,5,0,0
RI,09/03/2020,53,0,1,1,0
VC,09/03/2020,13,171,10,0,0
AN,10/03/2020,19,32,3,0,0
AR,10/03/2020,7,22,3,0,0
AS,10/03/2020,16,12,2,0,0
CB,10/03/2020,0,0,0,0,0
CE,10/03/2020,0,0,0,0,0
CL,10/03/2020,15,14,2,0,0
CM,10/03/2020,32,0,5,0,0
CN,10/03/2020,12,10,1,0,0
CT,10/03/2020,41,50,8,1,1
EX,10/03/2020,1,2,1,1,0
GA,10/03/2020,13,7,2,0,0
IB,10/03/2020,3,8,1,0,0
MC,10/03/2020,2,4,0,0,0
MD,10/03/2020,703,0,102,10,48
ML,10/03/2020,0,0,0,0,0
NC,10/03/2020,34,10,3,0,0
PV,10/03/2020,30,102,15,0,0
RI,10/03/2020,30,13,1,1,1
VC,10/03/2020,15,200,12,0,0
AN,11/03/2020,25,50,4,0,0
AR,11/03/2020,19,28,3,2,0
AS,11/03/2020,8,12,2,1,0
CB,11/03/2020,4,3,0,0,6
CE,11/03/2020,0,0,0,0,0
CL,11/03/2020,21,24,2,0,0
CM,11/03/2020,44,39,9,1,0
CN,11/03/2020,14,15,3,0,0
CT,11/03/2020,79,74,16,3,6
EX,11/03/2020,10,2,1,0,2
GA,11/03/2020,0,7,2,0,0
IB,11/03/2020,6,8,2,1,0
MC,11/03/2020,15,5,1,0,0
MD,11/03/2020,724,0,135,25,0
ML,11/03/2020,0,0,0,0,0
NC,11/03/2020,27,17,3,0,0
PV,11/03/2020,121,146,18,5,0
RI,11/03/2020,35,21,1,0,0
VC,11/03/2020,11,232,15,0,0
AN,12/03/2020,104,92,8,0,0
AR,12/03/2020,16,30,3,1,0
AS,12/03/2020,17,16,2,0,0
CB,12/03/2020,13,3,0,0,1
CE,12/03/2020,0,0,0,0,0
CL,12/03/2020,77,25,4,0,1
CM,12/03/2020,79,78,10,4,0
CN,12/03/2020,19,15,3,0,0
CT,12/03/2020,147,137,22,3,7
EX,12/03/2020,20,3,1,0,0
GA,12/03/2020,50,15,2,0,0
IB,12/03/2020,6,9,2,0,0
MC,12/03/2020,9,8,2,0,0
MD,12/03/2020,782,1304,180,25,0
ML,12/03/2020,2,3,0,0,0
NC,12/03/2020,57,28,4,0,0
PV,12/03/2020,71,179,20,3,1
RI,12/03/2020,39,27,2,1,0
VC,12/03/2020,18,271,22,0,1
AN,13/03/2020,50,92,8,2,0
AR,13/03/2020,41,42,5,0,0
AS,13/03/2020,38,16,2,0,0
CB,13/03/2020,2,3,0,0,0
CE,13/03/2020,0,0,0,0,0
CL,13/03/2020,54,25,8,1,1
CM,13/03/2020,95,78,10,1,4
CN,13/03/2020,20,15,6,1,2
CT,13/03/2020,209,200,29,4,13
EX,13/03/2020,27,3,1,1,1
GA,13/03/2020,30,32,7,0,3
IB,13/03/2020,0,9,2,0,0
MC,13/03/2020,12,8,2,0,0
MD,13/03/2020,940,1518,180,5,317
ML,13/03/2020,1,3,0,0,0
NC,13/03/2020,16,28,4,0,0
PV,13/03/2020,104,179,22,0,3
RI,13/03/2020,33,38,2,0,0
VC,13/03/2020,36,307,29,3,0
AN,14/03/2020,168,92,8,4,0
AR,14/03/2020,26,59,5,0,0
AS,14/03/2020,45,16,3,0,0
CB,14/03/2020,20,3,0,0,3
CE,14/03/2020,1,0,0,0,0
CL,14/03/2020,69,45,8,2,1
CM,14/03/2020,112,78,10,4,0
CN,14/03/2020,19,15,6,0,0
CT,14/03/2020,184,287,40,2,7
EX,14/03/2020,29,8,1,0,0
GA,14/03/2020,80,32,8,2,1
IB,14/03/2020,14,9,2,0,0
MC,14/03/2020,24,13,2,0,0
MD,14/03/2020,899,2337,253,127,0
ML,14/03/2020,5,4,0,0,0
NC,14/03/2020,37,34,4,0,0
PV,14/03/2020,109,262,29,9,0
RI,14/03/2020,8,58,7,0,0
VC,14/03/2020,279,339,37,1,0
AN,15/03/2020,117,197,11,1,0
AR,15/03/2020,27,64,7,4,0
AS,15/03/2020,45,16,3,0,2
CB,15/03/2020,7,18,2,0,0
CE,15/03/2020,0,0,0,0,0
CL,15/03/2020,42,45,8,3,2
CM,15/03/2020,166,207,23,7,7
CN,15/03/2020,10,40,9,0,0
CT,15/03/2020,275,375,52,5,6
EX,15/03/2020,16,9,1,0,0
GA,15/03/2020,50,49,9,0,0
IB,15/03/2020,31,21,4,0,0
MC,15/03/2020,6,13,2,0,1
MD,15/03/2020,812,2337,253,0,0
ML,15/03/2020,0,4,0,0,0
NC,15/03/2020,91,58,5,1,0
PV,15/03/2020,0,262,29,0,0
RI,15/03/2020,12,64,13,1,1
VC,15/03/2020,0,390,47,0,0
AN,16/03/2020,129,229,13,4,0
AR,16/03/2020,33,74,9,1,0
AS,16/03/2020,46,34,5,0,0
CB,16/03/2020,0,18,2,0,0
CE,16/03/2020,0,0,0,0,0
CL,16/03/2020,97,95,24,6,0
CM,16/03/2020,0,207,23,0,0
CN,16/03/2020,29,56,13,1,1
CT,16/03/2020,397,525,73,3,13
EX,16/03/2020,42,18,2,1,1
GA,16/03/2020,47,49,9,1,3
IB,16/03/2020,19,26,4,0,0
MC,16/03/2020,20,18,3,0,0
MD,16/03/2020,1259,3710,340,142,477
ML,16/03/2020,9,4,0,0,0
NC,16/03/2020,39,72,10,1,0
PV,16/03/2020,135,309,33,13,6
RI,16/03/2020,43,82,13,1,0
VC,16/03/2020,132,456,52,8,10
AN,17/03/2020,176,319,21,8,38
AR,17/03/2020,19,81,9,1,0
AS,17/03/2020,44,45,5,0,1
CB,17/03/2020,10,25,3,1,0
CE,17/03/2020,0,0,0,0,0
CL,17/03/2020,237,281,43,10,0
CM,17/03/2020,108,277,29,11,3
CN,17/03/2020,33,73,17,1,0
CT,17/03/2020,452,679,101,10,21
EX,17/03/2020,41,27,3,3,1
GA,17/03/2020,49,63,12,0,0
IB,17/03/2020,20,29,4,0,3
MC,17/03/2020,25,22,4,0,0
MD,17/03/2020,1946,3778,491,35,0
ML,17/03/2020,3,4,0,0,0
NC,17/03/2020,73,93,10,1,0
PV,17/03/2020,208,353,37,4,3
RI,17/03/2020,64,99,13,0,0
VC,17/03/2020,185,530,65,9,4
AN,18/03/2020,149,384,25,4,0
AR,18/03/2020,55,101,14,2,0
AS,18/03/2020,56,61,6,0,0
CB,18/03/2020,15,40,4,0,0
CE,18/03/2020,0,0,0,0,0
CL,18/03/2020,200,362,54,7,22
CM,18/03/2020,126,313,37,14,12
CN,18/03/2020,39,82,23,0,1
CT,18/03/2020,836,825,118,20,24
EX,18/03/2020,47,36,3,2,0
GA,18/03/2020,112,100,15,1,0
IB,18/03/2020,57,31,7,1,2
MC,18/03/2020,45,36,6,0,0
MD,18/03/2020,1749,5168,590,108,0
ML,18/03/2020,3,4,0,0,0
NC,18/03/2020,96,132,11,1,0
PV,18/03/2020,217,455,44,13,4
RI,18/03/2020,49,121,15,0,0
VC,18/03/2020,195,647,85,2,3
AN,19/03/2020,279,501,38,7,3
AR,19/03/2020,79,127,28,2,0
AS,19/03/2020,133,87,7,1,8
CB,19/03/2020,61,61,7,0,0
CE,19/03/2020,4,0,0,0,0
CL,19/03/2020,279,476,69,14,10
CM,19/03/2020,243,313,37,0,0
CN,19/03/2020,67,115,25,1,0
CT,19/03/2020,568,994,175,40,44
EX,19/03/2020,56,44,4,2,1
GA,19/03/2020,125,138,19,1,1
IB,19/03/2020,34,48,10,0,4
MC,19/03/2020,37,47,11,0,0
MD,19/03/2020,2043,6338,678,130,245
ML,19/03/2020,1,5,1,0,0
NC,19/03/2020,72,172,19,1,1
PV,19/03/2020,275,550,53,18,3
RI,19/03/2020,29,122,15,2,11
VC,19/03/2020,184,777,101,9,1
AN,20/03/2020,228,605,53,10,0
AR,20/03/2020,64,192,33,5,0
AS,20/03/2020,76,133,12,3,4
CB,20/03/2020,71,92,9,1,1
CE,20/03/2020,0,0,0,0,0
CL,20/03/2020,319,629,85,12,17
CM,20/03/2020,379,635,65,42,11
CN,20/03/2020,61,139,29,3,0
CT,20/03/2020,933,1681,271,29,45
EX,20/03/2020,57,65,6,2,1
GA,20/03/2020,161,168,29,4,1
IB,20/03/2020,43,60,14,2,1
MC,20/03/2020,36,61,14,1,0
MD,20/03/2020,2323,7388,767,176,356
ML,20/03/2020,1,8,1,0,0
NC,20/03/2020,110,222,25,4,0
PV,20/03/2020,260,654,71,14,144
RI,20/03/2020,67,128,17,8,5
VC,20/03/2020,258,947,129,17,5
AN,21/03/2020,210,724,55,7,2
AR,21/03/2020,108,241,45,2,3
AS,21/03/2020,44,171,15,3,4
CB,21/03/2020,67,116,9,3,0
CE,21/03/2020,0,0,0,0,0
CL,21/03/2020,278,798,106,19,35
CM,21/03/2020,396,838,76,28,10
CN,21/03/2020,66,150,32,2,0
CT,21/03/2020,843,1917,290,21,55
EX,21/03/2020,30,87,8,2,0
GA,21/03/2020,176,227,35,3,10
IB,21/03/2020,85,79,14,0,6
MC,21/03/2020,56,78,16,0,0
MD,21/03/2020,1670,8441,834,217,357
ML,21/03/2020,0,12,1,0,0
NC,21/03/2020,130,288,30,5,3
PV,21/03/2020,372,988,81,12,51
RI,21/03/2020,90,134,17,3,0
VC,21/03/2020,241,1136,152,19,5
AN,22/03/2020,236,865,77,11,12
AR,22/03/2020,106,298,52,8,27
AS,22/03/2020,68,194,22,4,1
CB,22/03/2020,65,157,14,1,0
CE,22/03/2020,1,0,0,0,0
CL,22/03/2020,311,977,120,28,28
CM,22/03/2020,259,1547,142,33,3
CN,22/03/2020,67,172,32,2,0
CT,22/03/2020,701,2158,308,56,155
EX,22/03/2020,109,131,13,4,0
GA,22/03/2020,293,270,47,6,3
IB,22/03/2020,69,87,27,6,1
MC,22/03/2020,49,80,23,1,0
MD,22/03/2020,1502,9561,942,242,164
ML,22/03/2020,3,12,1,0,0
NC,22/03/2020,92,339,40,10,3
PV,22/03/2020,324,1252,92,23,67
RI,22/03/2020,93,166,22,4,0
VC,22/03/2020,297,1311,181,25,6
AN,23/03/2020,509,1132,102,29,16
AR,23/03/2020,120,384,66,5,0
AS,23/03/2020,107,224,23,10,9
CB,23/03/2020,78,200,16,3,1
CE,23/03/2020,0,0,0,0,0
CL,23/03/2020,405,1197,137,22,23
CM,23/03/2020,387,1826,182,71,2
CN,23/03/2020,76,207,36,5,1
CT,23/03/2020,2117,3209,471,94,229
EX,23/03/2020,143,161,20,8,2
GA,23/03/2020,207,338,55,2,0
IB,23/03/2020,78,127,35,0,1
MC,23/03/2020,40,99,26,1,0
MD,23/03/2020,2666,10443,1050,272,228
ML,23/03/2020,0,12,1,0,0
NC,23/03/2020,128,405,45,7,4
PV,23/03/2020,307,1425,106,13,61
RI,23/03/2020,55,206,24,8,6
VC,23/03/2020,266,1562,222,21,1
AN,24/03/2020,538,1433,116,26,5
AR,24/03/2020,149,459,75,3,1
AS,24/03/2020,85,263,29,3,5
CB,24/03/2020,85,241,18,5,0
CE,24/03/2020,3,2,1,0,0
CL,24/03/2020,480,1457,170,41,73
CM,24/03/2020,315,2162,210,47,18
CN,24/03/2020,100,235,43,5,7
CT,24/03/2020,2073,4349,713,92,330
EX,24/03/2020,106,209,28,13,0
GA,24/03/2020,238,412,69,7,6
IB,24/03/2020,84,164,40,3,9
MC,24/03/2020,92,127,33,2,3
MD,24/03/2020,2888,11153,1150,290,740
ML,24/03/2020,10,14,2,0,0
NC,24/03/2020,183,506,51,2,12
PV,24/03/2020,543,1577,119,22,122
RI,24/03/2020,126,254,33,7,19
VC,24/03/2020,449,1842,255,28,7
AN,25/03/2020,396,1626,134,21,6
AR,25/03/2020,209,562,93,8,0
AS,25/03/2020,65,300,34,2,5
CB,25/03/2020,161,300,26,3,2
CE,25/03/2020,1,2,2,0,0
CL,25/03/2020,548,1823,202,41,95
CM,25/03/2020,603,2162,243,53,24
CN,25/03/2020,127,279,45,3,3
CT,25/03/2020,1655,5371,764,116,47
EX,25/03/2020,227,241,34,19,16
GA,25/03/2020,262,503,86,5,22
IB,25/03/2020,98,205,43,4,11
MC,25/03/2020,119,172,36,3,5
MD,25/03/2020,2940,12440,1221,265,851
ML,25/03/2020,1,16,2,1,0
NC,25/03/2020,214,649,54,16,12
PV,25/03/2020,675,1907,137,25,155
RI,25/03/2020,67,316,36,6,5
VC,25/03/2020,584,2097,289,24,13
AN,26/03/2020,386,1843,148,10,15
AR,26/03/2020,222,693,114,10,4
AS,26/03/2020,81,339,47,2,12
CB,26/03/2020,139,355,29,4,5
CE,26/03/2020,7,2,2,0,0
CL,26/03/2020,644,2214,228,46,115
CM,26/03/2020,551,2707,273,51,58
CN,26/03/2020,94,328,61,3,2
CT,26/03/2020,1348,6714,972,184,474
EX,26/03/2020,262,277,41,11,9
GA,26/03/2020,407,557,98,11,20
IB,26/03/2020,95,237,46,5,28
MC,26/03/2020,118,209,53,7,3
MD,26/03/2020,3366,13580,1312,322,1162
ML,26/03/2020,3,18,2,0,0
NC,26/03/2020,230,732,75,9,35
PV,26/03/2020,655,2270,154,27,193
RI,26/03/2020,241,388,43,12,14
VC,26/03/2020,332,2357,325,31,16
AN,27/03/2020,481,2106,172,31,47
AR,27/03/2020,254,835,124,35,0
AS,27/03/2020,82,408,50,4,13
CB,27/03/2020,127,406,37,1,2
CE,27/03/2020,0,2,2,1,0
CL,27/03/2020,659,2648,249,69,162
CM,27/03/2020,578,2977,289,81,44
CN,27/03/2020,147,377,68,9,5
CT,27/03/2020,1323,7954,1036,142,235
EX,27/03/2020,163,312,40,19,16
GA,27/03/2020,450,906,112,4,28
IB,27/03/2020,107,283,59,4,13
MC,27/03/2020,88,231,58,2,0
MD,27/03/2020,2357,14211,1404,345,1282
ML,27/03/2020,3,22,2,0,0
NC,27/03/2020,188,827,84,12,28
PV,27/03/2020,535,2612,176,34,209
RI,27/03/2020,200,458,43,10,302
VC,27/03/2020,502,2606,348,36,19
AN,28/03/2020,405,2294,201,32,9
AR,28/03/2020,266,835,124,11,0
AS,28/03/2020,95,466,57,8,11
CB,28/03/2020,86,449,40,4,3
CE,28/03/2020,4,2,2,0,0
CL,28/03/2020,623,3160,278,59,167
CM,28/03/2020,734,3018,299,91,39
CN,28/03/2020,100,425,78,3,5
CT,28/03/2020,762,8447,1080,77,249
EX,28/03/2020,62,313,41,12,2
GA,28/03/2020,367,1043,123,13,58
IB,28/03/2020,96,345,71,3,2
MC,28/03/2020,70,260,58,3,4
MD,28/03/2020,1019,14454,1429,325,1165
ML,28/03/2020,3,24,2,0,0
NC,28/03/2020,182,896,90,14,27
PV,28/03/2020,604,3106,271,24,480
RI,28/03/2020,193,497,43,3,33
VC,28/03/2020,750,2773,375,33,69
AN,29/03/2020,722,2671,216,29,7
AR,29/03/2020,220,1094,156,2,166
AS,29/03/2020,79,479,60,8,2
CB,29/03/2020,77,481,46,1,0
CE,29/03/2020,4,2,2,0,0
CL,29/03/2020,387,3411,307,62,119
CM,29/03/2020,612,3134,302,83,16
CN,29/03/2020,79,444,84,1,2
CT,29/03/2020,1079,9126,1150,79,202
EX,29/03/2020,104,353,43,6,9
GA,29/03/2020,584,1147,134,6,15
IB,29/03/2020,42,353,80,8,18
MC,29/03/2020,67,265,58,5,1
MD,29/03/2020,872,14917,1460,310,810
ML,29/03/2020,3,27,3,0,0
NC,29/03/2020,135,955,96,18,36
PV,29/03/2020,317,3427,293,32,143
RI,29/03/2020,104,517,43,3,34
VC,29/03/2020,326,2914,393,43,24
AN,30/03/2020,411,2867,235,12,5
AR,30/03/2020,194,1176,165,32,30
AS,30/03/2020,79,529,65,6,12
CB,30/03/2020,71,522,50,10,11
CE,30/03/2020,9,3,3,0,0
CL,30/03/2020,410,3629,325,74,157
CM,30/03/2020,566,3225,344,86,44
CN,30/03/2020,58,483,94,15,25
CT,30/03/2020,2416,9925,1218,233,465
EX,30/03/2020,68,371,51,27,31
GA,30/03/2020,316,1250,149,18,19
IB,30/03/2020,69,399,85,5,11
MC,30/03/2020,35,283,59,9,3
MD,30/03/2020,2544,15140,1514,211,1029
ML,30/03/2020,3,27,3,0,0
NC,30/03/2020,159,1035,99,11,31
PV,30/03/2020,263,3594,307,28,150
RI,30/03/2020,77,575,51,14,65
VC,30/03/2020,398,3111,416,29,15
AN,31/03/2020,570,3147,260,60,22
AR,31/03/2020,219,1234,168,31,53
AS,31/03/2020,62,590,76,8,19
CB,31/03/2020,42,543,54,17,8
CE,31/03/2020,17,6,3,0,0
CL,31/03/2020,636,3951,345,69,231
CM,31/03/2020,623,3230,353,66,101
CN,31/03/2020,118,532,110,7,20
CT,31/03/2020,1471,11446,1345,242,444
EX,31/03/2020,51,372,58,19,22
GA,31/03/2020,393,1338,158,19,72
IB,31/03/2020,62,468,95,4,59
MC,31/03/2020,67,304,59,3,23
MD,31/03/2020,1799,15227,1514,262,1497
ML,31/03/2020,8,32,3,0,0
NC,31/03/2020,192,1120,104,17,44
PV,31/03/2020,518,3806,324,44,369
RI,31/03/2020,150,619,54,5,73
VC,31/03/2020,414,3253,434,56,40
AN,01/04/2020,578,3444,280,35,46
AR,01/04/2020,209,1320,178,31,63
AS,01/04/2020,81,640,79,6,26
CB,01/04/2020,55,567,57,6,17
CE,01/04/2020,4,7,3,0,0
CL,01/04/2020,508,4207,353,56,239
CM,01/04/2020,635,3230,355,80,97
CN,01/04/2020,64,566,113,6,17
CT,01/04/2020,1813,12398,1415,171,606
EX,01/04/2020,158,412,62,29,26
GA,01/04/2020,410,1447,165,17,74
IB,01/04/2020,73,517,105,12,69
MC,01/04/2020,43,389,68,5,2
MD,01/04/2020,1772,15227,1528,310,1573
ML,01/04/2020,0,32,3,0,0
NC,01/04/2020,185,1181,108,11,42
PV,01/04/2020,479,4087,344,43,325
RI,01/04/2020,123,660,57,11,72
VC,01/04/2020,386,3389,449,48,192
AN,02/04/2020,396,3673,338,33,30
AR,02/04/2020,189,1431,180,24,58
AS,02/04/2020,60,702,86,1,19
CB,02/04/2020,53,592,59,4,14
CE,02/04/2020,7,8,3,0,2
CL,02/04/2020,520,4472,355,82,261
CM,02/04/2020,841,3168,355,62,85
CN,02/04/2020,46,605,120,5,8
CT,02/04/2020,1656,13101,1482,155,193
EX,02/04/2020,56,415,64,19,25
GA,02/04/2020,377,1630,178,18,102
IB,02/04/2020,53,587,112,11,136
MC,02/04/2020,61,405,72,4,45
MD,02/04/2020,1815,15050,1506,308,1450
ML,02/04/2020,8,34,3,1,4
NC,02/04/2020,154,1284,119,10,16
PV,02/04/2020,510,4283,363,32,319
RI,02/04/2020,141,738,64,8,104
VC,02/04/2020,316,3492,460,68,160
AN,03/04/2020,494,3896,364,50,205
AR,03/04/2020,189,1505,190,27,62
AS,03/04/2020,62,766,87,6,36
CB,03/04/2020,63,619,60,4,25
CE,03/04/2020,11,8,4,0,0
CL,03/04/2020,457,4685,348,63,262
CM,03/04/2020,801,3133,360,73,78
CN,03/04/2020,74,632,128,5,21
CT,03/04/2020,1274,14251,1569,144,713
EX,03/04/2020,86,453,64,8,41
GA,03/04/2020,406,1767,178,21,96
IB,03/04/2020,14,634,114,2,47
MC,03/04/2020,43,434,79,5,23
MD,03/04/2020,1718,14741,1498,240,1512
ML,03/04/2020,9,37,3,0,5
NC,03/04/2020,136,1341,120,20,17
PV,03/04/2020,360,4522,377,33,289
RI,03/04/2020,181,805,64,19,98
VC,03/04/2020,277,3560,470,60,103
AN,04/04/2020,432,4107,474,44,202
AR,04/04/2020,154,1588,233,19,97
AS,04/04/2020,42,808,90,4,26
CB,04/04/2020,57,639,62,0,14
CE,04/04/2020,10,9,4,1,0
CL,04/04/2020,417,4905,351,61,310
CM,04/04/2020,707,2950,357,66,492
CN,04/04/2020,58,644,129,2,14
CT,04/04/2020,1298,14798,1653,125,560
EX,04/04/2020,68,417,66,10,10
GA,04/04/2020,319,1831,170,15,56
IB,04/04/2020,22,664,120,4,39
MC,04/04/2020,47,447,80,8,17
MD,04/04/2020,883,14551,1499,218,1181
ML,04/04/2020,4,38,3,0,2
NC,04/04/2020,101,1399,123,7,23
PV,04/04/2020,441,4666,404,38,307
RI,04/04/2020,187,855,66,6,61
VC,04/04/2020,283,3620,478,42,117
AN,05/04/2020,280,4227,489,21,133
AR,05/04/2020,115,1637,237,14,28
AS,05/04/2020,53,846,90,6,6
CB,05/04/2020,42,658,65,9,5
CE,05/04/2020,0,9,4,1,0
CL,05/04/2020,367,5041,348,72,202
CM,05/04/2020,571,2901,354,77,110
CN,05/04/2020,27,651,133,5,20
CT,05/04/2020,792,15258,1685,114,225
EX,05/04/2020,21,453,66,10,8
GA,05/04/2020,207,1916,170,16,23
IB,05/04/2020,27,683,121,6,70
MC,05/04/2020,24,468,81,9,26
MD,05/04/2020,520,14501,1510,195,779
ML,05/04/2020,3,38,3,0,0
NC,05/04/2020,158,1432,124,9,46
PV,05/04/2020,182,4794,410,33,163
RI,05/04/2020,127,888,66,7,60
VC,05/04/2020,150,3668,487,24,118
AN,06/04/2020,184,4335,499,37,102
AR,06/04/2020,102,1663,247,28,13
AS,06/04/2020,24,889,91,10,22
CB,06/04/2020,18,677,66,8,11
CE,06/04/2020,0,9,4,1,0
CL,06/04/2020,465,5180,346,63,178
CM,06/04/2020,475,2908,360,45,94
CN,06/04/2020,76,689,137,4,29
CT,06/04/2020,1499,15643,1740,162,776
EX,06/04/2020,48,686,70,30,59
GA,06/04/2020,180,1968,162,14,78
IB,06/04/2020,49,705,124,3,6
MC,06/04/2020,0,500,84,10,37
MD,06/04/2020,1551,13950,1494,235,1088
ML,06/04/2020,6,40,3,0,0
NC,06/04/2020,124,1488,124,15,41
PV,06/04/2020,164,4856,417,38,160
RI,06/04/2020,127,918,66,19,30
VC,06/04/2020,109,3698,492,35,173
AN,07/04/2020,230,4463,520,77,141
AR,07/04/2020,100,1716,255,37,81
AS,07/04/2020,41,958,91,6,50
CB,07/04/2020,71,700,69,7,46
CE,07/04/2020,1,9,4,0,5
CL,07/04/2020,477,5322,342,46,277
CM,07/04/2020,711,2731,354,78,204
CN,07/04/2020,37,703,138,2,63
CT,07/04/2020,1324,16235,1829,133,1170
EX,07/04/2020,68,898,98,13,46
GA,07/04/2020,207,2014,158,9,112
