CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CM,01/05/2020,65.2055,84.5827,63.7479,120.6354,118.7461,287.0,8009.0,451.0,59.0,120.0
CM,02/05/2020,65.3477,103.3454,51.3531,126.4973,118.3511,325.0,6728.0,444.0,98.0,61.0
CM,03/05/2020,65.1372,56.5092,41.8341,146.7627,118.3593,1562.0,21957.0,2308.0,19.0,370.0
CM,04/05/2020,65.2644,23.826,31.0131,128.3943,118.3606,63.0,14.0,27.0,128.0,109.0
CM,05/05/2020,65.1486,0.0,47.1746,114.6838,118.3606,33.0,4708.0,589.0,71.0,164.0
CL,29/04/2020,111.5652,44.3316,34.2314,64.5221,68.6541,104.0,1196.0,73.0,56.0,39.0
CL,30/04/2020,104.3645,143.9213,64.6351,38.2588,67.2009,33.0,2411.0,51.0,24.0,16.0
CL,01/05/2020,53.84,31.6391,33.2672,0.0,64.8768,752.0,8566.0,1061.0,125.0,975.0
CL,02/05/2020,54.1992,123.8664,55.2513,0.0,61.5265,54.0,79.0,52.0,0.0,61.0
CL,03/05/2020,90.001,35.7153,28.8513,0.0,55.4836,84.0,576.0,74.0,3.0,38.0
CL,04/05/2020,91.4272,123.8621,66.3319,31.1786,39.5404,91.0,1706.0,61.0,15.0,23.0
CL,05/05/2020,54.4448,35.9146,37.7485,102.8488,51.492,96.0,5995.0,453.0,74.0,361.0
CT,29/04/2020,76.833,0.0,73.4573,82.0183,23.3313,40.0,1249.0,5.0,72.0,25.0
CT,30/04/2020,37.8776,0.0,82.5949,127.4538,40.6088,127.0,5424.0,605.0,101.0,128.0
CT,01/05/2020,168.6831,0.0,100.042,59.3081,64.2509,111.0,2216.0,146.0,41.0,10.0
CT,02/05/2020,0.0,0.0,106.4496,80.7186,74.9594,12.0,1571.0,14.0,71.0,53.0
CT,03/05/2020,203.7144,0.0,108.4276,117.1077,23.4456,187.0,955.0,52.0,110.0,12.0
CT,04/05/2020,0.0,0.0,108.3646,74.985,51.1506,12.0,825.0,54.0,70.0,47.0
CT,05/05/2020,155.9841,0.0,108.3412,168.4488,79.0113,155.0,924.0,30.0,164.0,3.0
CE,29/04/2020,71.7124,70.4342,77.1149,91.669,35.3219,71.0,8067.0,441.0,41.0,90.0
CE,30/04/2020,66.0538,70.2945,92.1861,53.645,0.0,66.0,6911.0,406.0,24.0,159.0
CE,01/05/2020,72.1796,70.1568,78.2433,10.8034,0.0,433.0,22165.0,2317.0,44.0,416.0
CE,02/05/2020,62.1111,70.1897,0.0,48.285,0.0,62.0,61.0,4.0,48.0,6.0
CE,03/05/2020,75.7316,70.2097,0.0,96.6279,25.09,2.0,4711.0,643.0,73.0,216.0
CE,04/05/2020,40.9282,70.2032,77.6895,50.7,125.18799999999999,30.0,1208.0,30.0,46.0,94.0
CE,05/05/2020,201.3414,70.2005,36.4642,15.1296,129.5714,100.0,2520.0,76.0,3.0,100.0
VC,29/04/2020,18.9966,67.9019,80.4785,64.5009,73.1382,466.0,8224.0,1043.0,43.0,765.0
VC,30/04/2020,134.2176,67.3551,77.22,57.7838,83.5153,134.0,23.0,74.0,57.0,69.0
VC,01/05/2020,6.2772,67.2628,102.5693,54.58,89.73100000000001,2.0,545.0,0.0,53.0,75.0
VC,02/05/2020,136.7018,67.3257,93.9998,57.2206,94.6765,72.0,1776.0,34.0,42.0,56.0
VC,03/05/2020,0.0,67.3726,114.0774,60.7169,100.9302,178.0,6019.0,385.0,18.0,316.0
VC,04/05/2020,136.3235,67.3794,99.1476,64.5986,106.647,83.0,1201.0,20.0,59.0,67.0
VC,05/05/2020,0.0,67.3725,114.2832,66.5263,112.0905,94.0,5406.0,576.0,46.0,1.0
EX,29/04/2020,30.1206,64.9777,63.4334,64.8178,73.7285,16.0,2180.0,185.0,46.0,70.0
EX,30/04/2020,7.2542,83.7118,39.3216,40.5243,79.6033,2.0,1516.0,83.0,36.0,76.0
EX,01/05/2020,0.0,53.68,0.0,27.537,83.4328,9.0,910.0,161.0,25.0,71.0
EX,02/05/2020,0.0,156.4075,0.0,46.7715,83.8099,20.0,670.0,163.0,46.0,59.0
EX,03/05/2020,0.0,50.1517,2.4669,82.6015,80.6725,24.0,884.0,76.0,77.0,64.0
EX,04/05/2020,11.1861,203.8296,42.8475,67.1258,73.3133,126.0,7970.0,489.0,9.0,142.0
EX,05/05/2020,107.15799999999999,48.5938,163.3139,7.2148,58.3159,30.0,7032.0,338.0,28.0,46.0
GA,29/04/2020,31.9303,35.2993,72.6473,71.3022,26.353,1197.0,22340.0,2337.0,5.0,217.0
GA,30/04/2020,32.3923,72.7652,72.0088,65.5858,216.4706,32.0,63.0,68.0,65.0,201.0
GA,01/05/2020,25.9731,0.0,70.4072,99.4772,3.2321,26.0,4827.0,576.0,85.0,79.0
GA,02/05/2020,29.5618,115.9789,71.0036,16.0246,206.2081,10.0,1191.0,36.0,11.0,115.0
GA,03/05/2020,46.5448,0.0,71.5894,87.8658,2.8618,68.0,2609.0,37.0,81.0,10.0
GA,04/05/2020,38.8358,196.90200000000002,71.2827,4.5453,213.9403,168.0,7995.0,1040.0,108.0,236.0
GA,05/05/2020,25.9548,0.0,71.038,95.7626,2.866,25.0,44.0,68.0,95.0,0.0
MD,29/04/2020,34.0658,76.1365,70.5482,65.8421,43.9619,32.0,536.0,33.0,64.0,33.0
MD,30/04/2020,50.2469,79.2338,70.6471,62.794,14.0589,14.0,1777.0,58.0,46.0,117.0
MD,01/05/2020,24.7923,80.5679,76.446,63.3933,0.0,34.0,6029.0,425.0,44.0,152.0
MD,02/05/2020,22.7242,80.6333,63.2634,65.7508,59.6997,6.0,1202.0,16.0,57.0,42.0
MD,03/05/2020,11.5915,80.6463,102.65100000000001,66.7613,34.2414,97.0,5429.0,590.0,62.0,148.0
MD,04/05/2020,31.2742,80.6469,0.0,66.2807,0.0,1.0,2191.0,250.0,60.0,4.0
MD,05/05/2020,49.4598,80.64699999999999,263.3474,65.431,51.6563,39.0,1546.0,141.0,63.0,34.0
ML,29/04/2020,70.7995,75.8902,67.4304,53.839,71.4788,52.0,911.0,94.0,49.0,71.0
ML,30/04/2020,70.8273,73.2471,71.2451,44.8892,72.855,52.0,764.0,93.0,43.0,7.0
ML,01/05/2020,68.2305,101.9502,60.4964,48.3638,73.12,43.0,847.0,18.0,41.0,53.0
ML,02/05/2020,65.2691,85.0318,85.2653,50.8109,73.0636,146.0,8114.0,449.0,4.0,9.0
ML,03/05/2020,67.0186,132.9399,0.0,54.6919,73.0158,103.0,7042.0,503.0,26.0,10.0
ML,04/05/2020,72.1702,84.3329,60.8116,51.6954,73.0049,1364.0,22712.0,2377.0,92.0,439.0
ML,05/05/2020,73.1003,134.3756,0.0,59.0969,73.006,73.0,125.0,4.0,59.0,73.0
MC,29/04/2020,54.8313,69.5416,62.4702,68.0041,92.2928,12.0,4797.0,586.0,58.0,2.0
MC,30/04/2020,4.0906,69.9132,113.01799999999999,58.5568,64.3169,4.0,1258.0,6.0,50.0,1.0
MC,01/05/2020,0.0,70.1558,0.0,0.0,70.6072,169.0,2582.0,101.0,8.0,30.0
MC,02/05/2020,0.0,70.312,66.4814,0.0,81.5835,607.0,7860.0,1010.0,109.0,434.0
MC,03/05/2020,71.4662,70.4132,0.0,10.1513,75.7015,70.0,26.0,3.0,10.0,75.0
MC,04/05/2020,189.2851,70.479,54.5066,17.994,93.2243,184.0,544.0,50.0,14.0,53.0
MC,05/05/2020,156.1216,70.52199999999999,0.0,22.5424,75.0351,130.0,1807.0,128.0,10.0,8.0
NC,29/04/2020,71.4448,52.3113,73.3247,56.9964,67.7865,17.0,6089.0,434.0,34.0,86.0
NC,30/04/2020,71.9434,30.2413,65.2191,49.3278,69.3065,51.0,1267.0,16.0,40.0,36.0
NC,01/05/2020,72.0149,61.9054,63.2108,42.8964,67.3374,59.0,5504.0,633.0,9.0,91.0
NC,02/05/2020,72.0191,0.0,77.9476,58.1536,69.6789,5.0,2304.0,175.0,45.0,279.0
NC,03/05/2020,72.0189,63.0658,11.0767,0.0,66.4868,58.0,1602.0,117.0,9.0,40.0
NC,04/05/2020,72.0189,0.0,123.06200000000001,39.2958,70.1419,51.0,1005.0,43.0,36.0,58.0
NC,05/05/2020,72.0189,66.8916,0.0,0.0,64.7951,63.0,775.0,164.0,1.0,15.0
PV,29/04/2020,74.1516,71.2658,52.9864,103.9357,60.8924,60.0,885.0,26.0,101.0,12.0
PV,30/04/2020,77.1214,72.7967,88.1584,12.5615,53.7445,40.0,8171.0,449.0,53.0,42.0
PV,01/05/2020,78.9294,73.9319,94.5104,129.0955,43.5084,112.0,7191.0,411.0,96.0,142.0
PV,02/05/2020,78.801,74.8624,39.8349,0.0,80.1797,612.0,23221.0,2421.0,95.0,563.0
PV,03/05/2020,78.1846,75.6854,108.917,209.0901,17.3082,78.0,66.0,104.0,209.0,14.0
PV,04/05/2020,78.0143,76.46600000000001,76.6204,0.0,78.1386,3.0,4820.0,573.0,17.0,214.0
PV,05/05/2020,78.1451,77.2647,59.3533,108.0282,0.0,78.0,1272.0,48.0,101.0,130.0
RI,29/04/2020,67.112,66.3779,49.5649,70.968,64.6819,99.0,2608.0,47.0,62.0,27.0
RI,30/04/2020,65.1844,66.0666,122.5358,68.2503,69.69800000000001,524.0,7398.0,902.0,49.0,686.0
RI,01/05/2020,63.9354,66.47,0.0,84.8977,63.5575,63.0,22.0,3.0,84.0,59.0
RI,02/05/2020,64.3722,66.5467,161.8658,0.0,70.6645,54.0,556.0,57.0,3.0,11.0
RI,03/05/2020,66.1483,66.4936,0.0,111.3736,62.8453,10.0,1828.0,128.0,107.0,64.0
RI,04/05/2020,66.9354,66.4775,147.9408,0.0,70.9852,65.0,6135.0,366.0,21.0,304.0
RI,05/05/2020,66.918,66.4846,0.0,69.8467,62.6233,46.0,1252.0,81.0,65.0,29.0
