CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
EX,21/04/2020,54.1133,47.8972,49.7625,67.3245,60.3939,31,1328,58,64,126
GA,21/04/2020,133.5074,85.6059,81.7102,53.5189,105.1003,38,2609,11,46,54
IB,21/04/2020,0.0,0.0,128.3368,104.9406,112.4712,19,1022,39,100,82
MC,21/04/2020,105.7286,52.1888,105.2912,61.5711,81.8682,100,572,1,60,76
MD,21/04/2020,0.0,49.1803,92.1828,56.0575,90.4848,679,7028,889,51,523
ML,21/04/2020,57.9018,23.4939,85.7146,69.3217,19.2136,56,21,82,69,14
NC,21/04/2020,0.0,21.3453,79.2039,97.6862,63.0825,46,1886,50,89,66
PV,21/04/2020,60.79,64.9961,61.8388,121.0492,58.1902,60,6196,455,78,427
RI,21/04/2020,58.4398,45.7725,55.4016,60.0917,77.5157,21,1286,27,55,39
VC,21/04/2020,120.387,57.8457,100.8547,121.8401,50.2299,76,4860,550,103,327
AN,22/04/2020,89.2032,54.3616,0.40253,14.4889,0.0,43,5621,714,14,145
AR,22/04/2020,25.4739,0.0,58.0188,49.153999999999996,103.3351,9,2359,196,35,2
AS,22/04/2020,0.0,92.8417,45.9192,102.7519,65.4077,4,1636,86,94,42
CB,22/04/2020,61.1111,4.441,0.0,54.9017,51.2511,29,974,78,49,12
CE,22/04/2020,16.2155,18.0379,51.5676,91.8308,93.2755,16,8,47,91,85
CL,22/04/2020,0.0,27.1234,0.0,3.2712,0.0,182,7479,510,27,166
CM,22/04/2020,49.1478,52.1352,60.3359,0.0,54.6021,188,8290,493,67,151
CN,22/04/2020,40.638000000000005,109.4919,13.8856,71.1332,71.2941,13,759,156,64,23
CT,22/04/2020,33.0425,47.2435,73.0565,0.0,73.7701,619,24083,2496,50,588
EX,22/04/2020,139.2504,51.4708,122.2934,41.2721,60.5025,136,1362,15,37,61
GA,22/04/2020,0.0,77.259,85.1067,58.4363,105.0381,127,2630,2,51,51
IB,22/04/2020,217.9497,232.0667,97.1096,114.4622,112.4022,203,808,69,110,78
MC,22/04/2020,22.5528,52.6487,88.1795,59.6829,0.0,14,573,17,58,25
MD,22/04/2020,21.1111,49.8369,101.4757,56.4746,89.2811,402,6552,848,25,478
ML,22/04/2020,58.4521,40.8739,0.0,0.0,82.9442,57,4,3,0,76
NC,22/04/2020,65.8711,0.0,81.8427,0.0,63.192,61,1915,48,8,44
PV,22/04/2020,60.7906,64.9199,63.471000000000004,0.0,58.1904,50,6251,455,26,265
RI,22/04/2020,58.2581,58.6903,55.0384,58.5637,101.1927,9,1286,27,54,74
VC,22/04/2020,0.0,57.8595,51.3136,51.6714,50.3581,70,4888,600,28,371
AN,23/04/2020,15.9473,54.3613,9.6725,44.6422,0.0,148,5661,708,20,303
AR,23/04/2020,68.036,69.1121,58.55,70.8288,92.8517,13,2303,197,56,56
AS,23/04/2020,155.6541,126.5718,51.9026,102.7391,63.9943,142,1634,81,94,35
CB,23/04/2020,61.9432,0.0,97.9684,111.1068,55.5398,45,982,19,107,78
CE,23/04/2020,0.0,112.0369,53.6246,0.0,20.4049,0,102,49,0,6
CL,23/04/2020,0.0,40.0854,20.4381,3.2402,19.7128,298,7515,491,24,71
CM,23/04/2020,49.1063,37.7181,41.5705,136.5727,0.0,95,8348,518,99,94
CN,23/04/2020,38.7179,130.3306,33.5499,58.4486,42.6833,23,748,138,56,23
CT,23/04/2020,31.1861,46.6315,74.1134,3.6618,75.3287,686,24084,2502,102,540
EX,23/04/2020,52.3043,72.1058,88.3064,59.6703,60.5375,52,1375,19,54,92
GA,23/04/2020,126.7473,73.7594,85.35600000000001,41.5365,105.0378,58,2649,5,35,52
IB,23/04/2020,0.0,0.0,84.1225,114.2387,113.3454,26,1058,82,112,92
MC,23/04/2020,87.7652,53.7974,36.9407,63.1378,79.5011,87,572,69,62,28
MD,23/04/2020,53.8577,52.2135,102.7023,55.9346,89.0214,456,6131,790,28,601
ML,23/04/2020,58.6889,0.0,72.7032,69.3246,36.5957,57,44,69,69,20
NC,23/04/2020,122.8773,0.0,90.3296,64.3585,63.1658,76,1937,39,52,122
PV,23/04/2020,60.7907,64.8715,65.4731,116.6224,58.1905,102,6311,460,97,424
RI,23/04/2020,59.0547,50.341,55.0751,55.9783,104.0793,28,1310,28,51,69
VC,23/04/2020,140.484,57.8685,88.5777,160.8391,50.3394,13,4921,565,135,174
AN,24/04/2020,85.0251,54.3604,2.5702,33.3334,0.0,17,5693,714,19,446
AR,24/04/2020,16.1787,0.0,58.7097,128.8957,107.7794,17,2395,199,125,76
AS,24/04/2020,0.0,93.3336,47.4995,102.7695,65.0715,2,1697,87,92,32
CB,24/04/2020,62.8288,0.0,0.0,60.5486,52.18,50,991,78,59,29
CE,24/04/2020,19.559,23.7363,57.0336,99.5852,93.1215,19,13,53,99,87
CL,24/04/2020,50.8199,25.6765,26.04,3.2423,20.9349,182,7628,489,24,155
CM,24/04/2020,48.1914,55.1956,31.6675,0.0,0.0,52,8362,534,38,320
CN,24/04/2020,36.2121,136.3,105.3434,46.4759,38.9846,24,744,66,45,26
CT,24/04/2020,32.4317,46.2934,38.8891,47.3487,76.9205,518,25619,2545,21,177
EX,24/04/2020,139.3821,38.5196,0.0,0.0,60.5163,121,1442,107,6,12
GA,24/04/2020,0.0,73.8191,88.1561,41.901,105.0389,60,2662,3,35,85
IB,24/04/2020,150.2572,253.0209,84.085,111.3908,112.7971,143,809,82,110,91
MC,24/04/2020,0.0,55.0238,102.7976,59.876000000000005,0.0,6,572,4,58,78
MD,24/04/2020,63.0078,51.0107,103.2233,55.3626,89.0669,167,5841,770,19,376
ML,24/04/2020,58.413999999999994,34.5948,0.0,0.0,77.6624,56,10,3,0,73
NC,24/04/2020,21.2796,0.0,83.1298,0.0,63.1444,64,1942,46,2,35
PV,24/04/2020,60.7907,64.8622,68.1399,0.0,58.1905,29,6362,465,18,603
RI,24/04/2020,59.6241,43.9622,55.0878,54.9406,105.652,19,1337,29,50,67
VC,24/04/2020,0.0,57.8699,25.8259,69.304,50.3248,94,4956,629,55,160
