CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
RI,22/04/2020,49.7439,55.5147,73.9167,54.3724,80.0747,71,6205,443,11,405
VC,22/04/2020,63.652,54.2477,56.3127,40.1725,35.5362,26,1277,26,35,3
AN,23/04/2020,38.8027,0.0,82.8086,54.9122,68.5126,94,5675,632,26,77
AR,23/04/2020,114.3458,69.5805,58.7405,84.5017,0.0,80,2290,196,70,101
AS,23/04/2020,89.1867,93.8869,59.4119,2.3275,50.3194,85,1635,72,6,27
CB,23/04/2020,59.0933,126.8758,0.0,12.1751,75.4489,45,914,166,8,41
CE,23/04/2020,66.3165,65.0089,50.6221,78.7611,14.0891,39,803,119,71,34
CL,23/04/2020,78.7512,57.408,67.9679,31.6046,6.7758,46,921,11,26,57
CM,23/04/2020,18.708,38.7931,22.8888,44.8222,105.2068,219,8304,531,23,100
CN,23/04/2020,51.2159,55.8226,59.0714,51.2641,97.5704,131,7451,451,21,69
CT,23/04/2020,118.8287,46.568000000000005,42.5578,132.8006,26.9325,534,24084,2527,82,635
EX,23/04/2020,0.0,157.9938,0.0,54.3888,39.8394,0,147,4,54,31
GA,23/04/2020,2.9613,127.8367,0.0,87.6478,124.8999,68,4818,651,64,297
IB,23/04/2020,42.7326,56.8148,55.5959,114.9973,21.9606,39,1357,52,110,100
MC,23/04/2020,11.6727,66.4298,155.7773,40.6836,0.0,116,2641,68,33,54
MD,23/04/2020,30.7175,0.0,98.6183,57.6643,60.068000000000005,393,6601,851,24,507
ML,23/04/2020,99.7665,75.5902,62.4295,57.4777,0.0,98,31,59,57,6
NC,23/04/2020,45.9725,71.3767,64.9318,84.90100000000001,104.9463,37,554,41,83,79
PV,23/04/2020,31.4618,137.0308,49.2638,69.8698,72.0651,27,1778,80,61,35
RI,23/04/2020,56.2713,66.6534,0.0,42.9447,93.1617,54,6249,518,16,230
VC,23/04/2020,46.9201,54.3092,53.9758,12.7939,82.5497,3,1290,29,8,55
AN,24/04/2020,66.3896,0.0,83.7779,74.9816,75.9959,97,5715,634,50,228
AR,24/04/2020,77.8257,69.5805,58.739,68.3144,95.1172,22,2303,197,54,53
AS,24/04/2020,70.0459,94.2754,57.7478,77.2249,47.9031,57,1666,75,69,19
CB,24/04/2020,57.9129,0.0,0.0,49.6952,78.0147,31,1058,166,47,57
CE,24/04/2020,69.1366,65.009,55.3058,72.2639,153.8816,54,813,116,70,134
CL,24/04/2020,78.7136,129.7593,30.1102,180.9088,120.3388,62,853,48,176,13
CM,24/04/2020,19.147000000000002,53.2766,0.0,66.8977,0.0,125,8332,559,29,94
CN,24/04/2020,64.2553,55.8226,59.0715,51.6495,97.9959,234,7500,452,24,7
CT,24/04/2020,48.8942,63.2765,74.5294,40.7824,12.3032,669,24067,2502,65,603
EX,24/04/2020,27.1184,16.0526,74.5705,30.7751,7.2703,27,6,70,30,7
GA,24/04/2020,0.0,86.5619,147.7317,61.8312,8.3928,127,4892,506,36,216
IB,24/04/2020,42.268,0.0,49.3323,0.0,45.2501,42,1447,58,5,107
MC,24/04/2020,8.4126,66.415,127.2122,8.4626,0.0,176,2656,37,2,53
MD,24/04/2020,44.5729,0.0,21.1057,38.9797,57.7639,465,6183,871,45,633
ML,24/04/2020,96.8242,63.4487,62.4295,58.3176,10.4145,95,19,59,58,6
NC,24/04/2020,27.8267,78.4776,34.9817,159.1637,104.3269,27,547,71,158,53
PV,24/04/2020,0.0,0.0,47.9451,73.6381,65.3394,46,1937,82,61,120
RI,24/04/2020,49.2185,64.7205,115.154,101.1566,105.461,113,6311,410,82,377
VC,24/04/2020,45.1605,54.3044,50.9813,32.93,109.6792,14,1306,33,28,74
AN,25/04/2020,41.8135,0.0,81.7437,34.9753,84.5199,27,5747,635,20,362
AR,25/04/2020,0.0,69.5805,58.739,36.5558,0.0,33,2326,199,33,31
AS,25/04/2020,0.0,93.2518,56.6177,108.3259,53.3566,2,1697,78,98,20
CB,25/04/2020,58.0355,126.8757,0.0,0.0,78.3175,51,936,166,1,57
CE,25/04/2020,67.3381,65.009,42.4212,0.0,7.5395,55,815,129,1,5
CL,25/04/2020,78.7401,135.732,0.0,25.6782,0.0,66,856,78,24,81
CM,25/04/2020,17.8336,75.5638,0.0,40.4473,109.4871,83,8342,565,2,211
CN,25/04/2020,50.4224,55.8225,59.0715,52.056999999999995,97.5816,182,7598,456,25,78
CT,25/04/2020,119.6962,73.3216,124.7573,57.6137,6.5309,431,25592,2459,11,247
EX,25/04/2020,15.1869,160.3064,108.0326,67.314,136.715,15,150,104,67,130
GA,25/04/2020,0.0,48.4461,0.0,24.9766,129.2296,94,4965,654,10,81
IB,25/04/2020,40.1313,109.1845,58.4555,70.4897,125.9436,22,1371,49,64,53
MC,25/04/2020,17.375999999999998,66.4193,147.0206,0.0,0.0,43,2669,62,6,20
MD,25/04/2020,39.3785,0.0,98.4506,63.2533,60.2706,191,5892,775,11,405
ML,25/04/2020,96.45100000000001,75.5712,62.4295,56.973,80.6164,94,31,59,56,76
NC,25/04/2020,0.0,48.5534,0.0,67.9102,104.1797,6,579,106,66,26
PV,25/04/2020,0.0,68.7305,46.2459,81.0482,54.7992,85,1874,83,79,44
RI,25/04/2020,51.5838,39.9323,0.0,53.7791,112.3742,38,6387,533,35,549
VC,25/04/2020,40.006,54.3048,53.6342,23.6449,104.0168,0,1326,31,19,66
