CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AR,24/04/2020,59.4711,173.1707,42.7821,101.0405,113.8833,4,2199,213,87,35
AS,24/04/2020,58.3421,88.6103,39.6116,55.1449,52.2013,45,1672,93,47,24
CB,24/04/2020,56.951,83.7152,53.6975,4.5204,53.6827,30,975,113,2,32
CE,24/04/2020,0.0,57.5018,58.729,78.193,75.1448,15,821,113,76,56
CL,24/04/2020,61.963,155.5421,57.6299,48.2767,60.7771,45,827,21,44,73
CM,24/04/2020,4.9518,0.0,17.345,39.5784,56.5684,140,8385,542,2,38
CN,24/04/2020,0.0,44.1061,36.2263,61.0497,79.0428,298,7511,475,34,11
CT,24/04/2020,59.4679,73.6536,53.7356,98.0693,95.31200000000001,658,24057,2523,7,520
EX,24/04/2020,60.7737,56.5808,20.6294,92.0443,4.0866,60,46,16,92,10
GA,24/04/2020,0.0,55.6642,106.5457,51.1006,53.089,127,4923,547,26,171
IB,24/04/2020,52.0391,77.6505,67.8928,67.3253,43.6441,52,1370,40,62,109
MC,24/04/2020,56.9632,57.7572,40.5358,12.1511,103.9014,128,2665,50,6,50
MD,24/04/2020,89.5591,56.6616,81.657,47.1665,55.103,420,6127,811,36,635
ML,24/04/2020,49.3353,109.9094,36.4927,120.4265,34.9009,48,65,33,120,18
NC,24/04/2020,47.4795,55.9332,51.9344,56.1404,6.7378,47,570,54,55,45
PV,24/04/2020,57.5245,82.3993,36.9408,57.2746,81.2091,11,1855,93,45,104
RI,24/04/2020,0.0,0.0,0.0,2.2307,57.3799,162,6375,525,17,425
VC,24/04/2020,85.1576,101.7746,58.1182,6.0604,70.2511,54,1259,25,2,35
AN,25/04/2020,0.0,185.2013,62.2012,55.3068,32.8333,68,5562,654,41,414
AR,25/04/2020,59.4712,31.8155,51.7337,55.71,63.0088,26,2364,206,52,32
AS,25/04/2020,58.2571,3.3146,60.1566,66.2541,53.2396,56,1787,74,56,20
CB,25/04/2020,39.7113,83.8114,12.5929,33.8318,68.7771,32,979,154,32,47
CE,25/04/2020,46.983999999999995,57.5014,58.8331,100.915,75.1451,34,823,113,99,63
CL,25/04/2020,62.0509,157.7421,57.5153,68.2576,60.7817,50,834,21,67,21
CM,25/04/2020,0.0,143.1253,0.0,42.156000000000006,56.5484,100,8274,565,4,264
CN,25/04/2020,110.9405,43.6244,15.4961,57.2464,79.8957,122,7610,500,30,96
CT,25/04/2020,74.1232,59.4771,59.6065,20.5266,33.8705,476,25606,2524,48,220
EX,25/04/2020,24.4419,56.7376,15.3209,39.5975,0.0,24,46,11,39,6
GA,25/04/2020,42.5973,55.3425,76.5268,81.2161,24.7885,52,4958,578,67,186
IB,25/04/2020,56.7411,78.5483,72.8663,55.3323,150.9465,38,1402,35,49,78
MC,25/04/2020,56.9562,57.8799,66.7479,104.7554,154.9304,4,2678,19,98,134
MD,25/04/2020,0.0,56.5587,81.8451,46.6126,55.7027,230,5836,792,28,410
ML,25/04/2020,48.8493,159.5158,37.3417,73.3076,30.3106,46,115,34,73,26
NC,25/04/2020,112.0709,57.4632,46.108000000000004,55.0126,69.2148,106,570,60,54,9
PV,25/04/2020,57.5359,73.9918,91.7582,59.1006,0.0,28,1869,38,57,98
RI,25/04/2020,86.5094,0.0,0.0,40.9254,57.3349,3,6426,533,22,604
VC,25/04/2020,33.4881,0.0,60.7072,97.3246,24.7888,7,1380,24,93,14
AN,26/04/2020,103.6358,16.4469,62.2028,55.0511,0.0,27,5751,658,43,149
AR,26/04/2020,59.4712,139.515,44.1129,61.2419,113.4569,29,2264,213,47,63
AS,26/04/2020,58.3058,55.04600000000001,0.0,36.6894,53.3254,56,1759,137,32,43
CB,26/04/2020,24.9217,83.8342,41.8227,0.0,48.638000000000005,19,979,125,4,35
CE,26/04/2020,19.1111,57.5013,58.8846,50.9004,75.1455,8,824,113,50,75
CL,26/04/2020,62.083999999999996,58.7719,57.2713,44.1962,60.7893,41,937,21,41,54
CM,26/04/2020,0.0,0.0,0.0,30.5637,56.54,55,8444,579,5,30
CN,26/04/2020,0.0,40.092,41.0114,46.5631,80.23,182,7663,477,22,16
CT,26/04/2020,0.0,60.5332,64.2239,98.9905,132.4158,944,25739,2660,35,759
EX,26/04/2020,60.698,56.658,19.7468,91.85799999999999,0.0,60,46,15,91,3
GA,26/04/2020,65.8882,55.1759,129.9405,0.0,7.2158,45,4977,527,3,67
IB,26/04/2020,51.8923,81.1697,77.904,41.4051,0.0,38,1409,30,35,70
MC,26/04/2020,56.9541,57.766000000000005,101.2689,52.4877,101.9611,6,2689,18,41,88
MD,26/04/2020,90.1882,56.5385,81.8588,48.8364,55.1359,42,39416,3228,16,143
ML,26/04/2020,48.8359,111.2755,35.8322,122.089,26.5317,48,67,32,122,20
NC,26/04/2020,51.2001,56.2148,49.7992,56.6518,92.5204,51,571,57,55,22
PV,26/04/2020,57.5532,68.7206,67.6333,59.4414,12.1597,36,1874,63,58,71
RI,26/04/2020,47.2001,0.0,10.5744,30.5115,57.3147,11,6457,528,19,181
VC,26/04/2020,60.1978,110.0956,57.5773,6.1004,0.0,29,1282,28,1,12
