CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
ML,28/04/2020,1.0,44.0,3.0,0.0,6.0,3,0,0,0,1
NC,28/04/2020,39.0,1923.0,127.0,3.0,140.0,38,1294,21,1,17
PV,28/04/2020,106.0,6436.0,527.0,15.0,344.0,80,4491,397,15,284
RI,28/04/2020,35.0,1370.0,84.0,5.0,21.0,16,5112,455,9,113
VC,28/04/2020,78.0,4807.0,629.0,8.0,213.0,73,3407,542,2,198
AN,29/04/2020,96.0,5598.0,701.0,16.0,307.0,14,233,21,4,74
AR,29/04/2020,44.0,2335.0,253.0,14.0,96.0,6,119,5,13,12
AS,29/04/2020,4.0,1766.0,133.0,7.0,17.0,13,120,4,2,12
CB,29/04/2020,18.0,835.0,72.0,4.0,85.0,9,244,94,0,55
CE,29/04/2020,0.0,10.0,4.0,0.0,5.0,15,896,171,1,27
CL,29/04/2020,236.0,7603.0,512.0,26.0,95.0,205,6597,433,23,13
CM,29/04/2020,88.0,8422.0,561.0,41.0,213.0,9,101,27,1,137
CN,29/04/2020,14.0,817.0,155.0,1.0,14.0,87,7037,369,25,111
CT,29/04/2020,713.0,25188.0,2611.0,87.0,440.0,217,1358,157,10,301
EX,29/04/2020,14.0,1484.0,106.0,5.0,81.0,13,1474,102,5,77
GA,29/04/2020,169.0,1971.0,112.0,11.0,49.0,137,3101,550,7,127
IB,29/04/2020,10.0,1053.0,162.0,3.0,16.0,3,473,55,4,48
MC,29/04/2020,2.0,626.0,104.0,1.0,67.0,2,2110,204,134,3485
MD,29/04/2020,295.0,26864.0,2104.0,103.0,336.0,171,12986,1251,46,137
ML,29/04/2020,1.0,44.0,3.0,0.0,6.0,1,0,0,0,3
NC,29/04/2020,53.0,1928.0,126.0,4.0,99.0,48,1293,20,4,59
PV,29/04/2020,113.0,6416.0,526.0,14.0,412.0,78,4465,396,2,308
RI,29/04/2020,37.0,1366.0,83.0,7.0,21.0,18,5156,457,12,479
VC,29/04/2020,77.0,4792.0,612.0,12.0,209.0,64,3379,525,8,182
AN,30/04/2020,126.0,5326.0,694.0,15.0,256.0,86,547,27,4,182
AR,30/04/2020,44.0,2340.0,253.0,12.0,100.0,5,137,5,9,2
AS,30/04/2020,4.0,1791.0,133.0,7.0,13.0,13,124,4,0,13
CB,30/04/2020,35.0,830.0,72.0,3.0,102.0,31,252,95,0,79
CE,30/04/2020,0.0,10.0,4.0,0.0,5.0,3,899,171,1,19
CL,30/04/2020,236.0,7637.0,512.0,27.0,78.0,209,6630,433,27,33
CM,30/04/2020,90.0,8421.0,569.0,41.0,236.0,43,146,23,14,106
CN,30/04/2020,14.0,817.0,155.0,1.0,14.0,181,7140,373,15,107
CT,30/04/2020,815.0,25239.0,2591.0,76.0,466.0,553,1524,193,6,89
EX,30/04/2020,13.0,1478.0,106.0,5.0,103.0,13,1468,102,5,91
GA,30/04/2020,191.0,1979.0,113.0,11.0,52.0,96,3117,550,7,235
IB,30/04/2020,12.0,1049.0,161.0,3.0,17.0,9,501,53,3,73
MC,30/04/2020,7.0,626.0,105.0,1.0,67.0,15,2121,205,1,113
MD,30/04/2020,292.0,26609.0,2259.0,102.0,291.0,47,13467,1118,31,102
ML,30/04/2020,1.0,44.0,3.0,0.0,7.0,1,0,0,0,6
NC,30/04/2020,39.0,1931.0,126.0,3.0,115.0,33,1294,18,3,66
PV,30/04/2020,110.0,6414.0,528.0,15.0,442.0,89,4449,396,12,411
RI,30/04/2020,37.0,1371.0,82.0,7.0,21.0,45,5190,459,15,441
VC,30/04/2020,59.0,4803.0,608.0,8.0,135.0,51,3379,520,6,67
AN,01/05/2020,90.0,5233.0,695.0,16.0,309.0,23,702,34,15,315
AR,01/05/2020,44.0,2340.0,252.0,12.0,100.0,19,154,8,2,9
AS,01/05/2020,4.0,1803.0,134.0,8.0,15.0,1,135,6,8,10
CB,01/05/2020,30.0,832.0,72.0,3.0,100.0,19,258,95,2,74
CE,01/05/2020,0.0,10.0,4.0,0.0,5.0,1,904,171,1,15
CL,01/05/2020,229.0,7613.0,512.0,27.0,76.0,218,6604,433,26,50
CM,01/05/2020,83.0,8424.0,571.0,38.0,164.0,5,194,25,3,61
CN,01/05/2020,16.0,815.0,154.0,1.0,16.0,92,7195,377,17,101
CT,01/05/2020,738.0,25318.0,2627.0,76.0,432.0,347,1614,168,10,407
EX,01/05/2020,9.0,1479.0,106.0,5.0,79.0,9,1469,102,5,67
GA,01/05/2020,156.0,1971.0,111.0,11.0,47.0,140,3155,583,2,145
IB,01/05/2020,10.0,1049.0,162.0,3.0,16.0,16,516,54,2,57
MC,01/05/2020,3.0,626.0,104.0,1.0,67.0,148,2133,209,7,176
MD,01/05/2020,295.0,28902.0,2367.0,101.0,289.0,35,11391,1025,55,158
ML,01/05/2020,1.0,44.0,3.0,0.0,6.0,0,0,0,0,6
NC,01/05/2020,59.0,1908.0,126.0,3.0,115.0,57,1270,17,1,88
PV,01/05/2020,87.0,6442.0,529.0,14.0,300.0,54,4465,397,7,228
RI,01/05/2020,37.0,1366.0,79.0,7.0,21.0,86,5241,465,9,423
VC,01/05/2020,71.0,4784.0,608.0,11.0,166.0,53,3351,520,10,105
AN,02/05/2020,98.0,5232.0,692.0,14.0,299.0,52,729,43,1,188
AR,02/05/2020,40.0,2341.0,251.0,12.0,92.0,20,162,9,0,0
AS,02/05/2020,3.0,1803.0,134.0,6.0,13.0,3,171,7,0,17
CB,02/05/2020,27.0,823.0,72.0,2.0,102.0,19,271,95,2,79
CE,02/05/2020,0.0,10.0,4.0,0.0,5.0,6,908,171,4,5
CL,02/05/2020,234.0,7634.0,490.0,26.0,78.0,217,6625,411,25,36
CM,02/05/2020,86.0,8424.0,562.0,39.0,164.0,29,221,39,3,77
CN,02/05/2020,13.0,814.0,153.0,1.0,10.0,159,7240,378,17,117
CT,02/05/2020,604.0,25188.0,2612.0,81.0,490.0,61,1861,199,5,217
EX,02/05/2020,14.0,1468.0,106.0,5.0,97.0,14,1458,102,5,95
GA,02/05/2020,178.0,1979.0,111.0,12.0,47.0,114,3174,584,1,162
IB,02/05/2020,8.0,1053.0,162.0,3.0,22.0,5,539,54,4,35
MC,02/05/2020,7.0,626.0,105.0,1.0,67.0,47,2143,208,1,98
MD,02/05/2020,292.0,28647.0,2556.0,96.0,256.0,178,11810,848,26,120
ML,02/05/2020,1.0,44.0,3.0,0.0,6.0,1,0,0,0,6
NC,02/05/2020,53.0,1907.0,124.0,3.0,99.0,50,1268,14,3,77
PV,02/05/2020,83.0,6438.0,529.0,14.0,300.0,43,4459,397,12,204
RI,02/05/2020,34.0,1372.0,79.0,5.0,21.0,29,5287,472,4,404
VC,02/05/2020,57.0,4787.0,608.0,8.0,129.0,46,3348,520,7,70
AN,03/05/2020,90.0,5232.0,695.0,14.0,299.0,55,729,41,11,223
AR,03/05/2020,40.0,2272.0,249.0,11.0,92.0,12,247,11,11,8
AS,03/05/2020,3.0,1803.0,132.0,5.0,12.0,2,192,10,4,6
CB,03/05/2020,31.0,816.0,71.0,3.0,102.0,25,283,96,3,86
CE,03/05/2020,0.0,10.0,4.0,0.0,5.0,9,909,171,0,4
CL,03/05/2020,234.0,7634.0,493.0,26.0,78.0,230,6624,414,24,13
CM,03/05/2020,86.0,8424.0,546.0,39.0,164.0,36,252,58,8,94
CN,03/05/2020,14.0,817.0,155.0,1.0,14.0,104,7268,378,11,29
CT,03/05/2020,711.0,25178.0,2606.0,94.0,475.0,327,2079,238,46,56
EX,03/05/2020,23.0,1458.0,106.0,5.0,108.0,23,1448,102,5,107
GA,03/05/2020,181.0,1979.0,111.0,11.0,48.0,156,3202,587,5,112
IB,03/05/2020,8.0,1051.0,162.0,3.0,22.0,12,552,54,1,33
MC,03/05/2020,3.0,626.0,104.0,1.0,67.0,62,2148,211,5,27
MD,03/05/2020,292.0,27375.0,2550.0,91.0,256.0,175,13222,871,51,82
ML,03/05/2020,1.0,44.0,3.0,0.0,6.0,1,0,0,0,4
NC,03/05/2020,49.0,1907.0,124.0,3.0,99.0,48,1266,14,1,90
PV,03/05/2020,88.0,6438.0,521.0,14.0,300.0,74,4452,388,12,170
RI,03/05/2020,35.0,1372.0,79.0,5.0,21.0,16,5320,474,3,198
VC,03/05/2020,35.0,4708.0,608.0,6.0,129.0,30,3262,520,5,111
