CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MC,28-04-2020,1.0,627.0,105.0,1.0,88.0,41.0,4239.0,543.0,9.0,2.0
MC,29-04-2020,1.0,627.0,105.0,1.0,89.0,1.0,700.0,2.0,7.0,26.0
MC,30-04-2020,5.0,625.0,105.0,1.0,97.0,164.0,2027.0,4.0,7.0,57.0
MC,01-05-2020,2.0,627.0,105.0,1.0,90.0,605.0,7303.0,971.0,108.0,425.0
MC,02-05-2020,3.0,625.0,105.0,1.0,97.0,2.0,581.0,102.0,1.0,97.0
MC,03-05-2020,2.0,627.0,105.0,1.0,90.0,3.0,13.0,1.0,2.0,50.0
MC,04-05-2020,3.0,626.0,105.0,2.0,92.0,23.0,1251.0,23.0,10.0,25.0
NC,28-04-2020,33.0,1882.0,126.0,2.0,104.0,21.0,4259.0,381.0,20.0,49.0
NC,29-04-2020,53.0,1871.0,124.0,5.0,82.0,33.0,574.0,43.0,4.0,49.0
NC,30-04-2020,31.0,1892.0,124.0,3.0,93.0,100.0,3673.0,572.0,30.0,65.0
NC,01-05-2020,56.0,1894.0,123.0,2.0,98.0,21.0,410.0,129.0,11.0,250.0
NC,02-05-2020,55.0,1893.0,121.0,3.0,86.0,41.0,228.0,7.0,6.0,60.0
NC,03-05-2020,42.0,1894.0,121.0,2.0,82.0,21.0,889.0,45.0,1.0,70.0
NC,04-05-2020,37.0,1892.0,121.0,3.0,84.0,28.0,1051.0,43.0,2.0,35.0
PV,28-04-2020,90.0,6427.0,534.0,16.0,191.0,76.0,5471.0,456.0,14.0,119.0
PV,29-04-2020,88.0,6417.0,534.0,16.0,284.0,29.0,1826.0,3.0,49.0,189.0
PV,30-04-2020,84.0,6432.0,535.0,16.0,345.0,106.0,832.0,30.0,17.0,160.0
PV,01-05-2020,76.0,6440.0,537.0,15.0,204.0,614.0,16855.0,1923.0,80.0,439.0
PV,02-05-2020,60.0,6444.0,538.0,14.0,201.0,60.0,6435.0,534.0,14.0,198.0
PV,03-05-2020,56.0,6446.0,538.0,13.0,201.0,19.0,1550.0,111.0,4.0,91.0
PV,04-05-2020,63.0,6446.0,538.0,13.0,201.0,63.0,5097.0,431.0,6.0,71.0
RI,28-04-2020,17.0,1381.0,85.0,6.0,22.0,149.0,1293.0,11.0,2.0,15.0
RI,29-04-2020,29.0,1368.0,84.0,7.0,20.0,560.0,6096.0,940.0,110.0,735.0
RI,30-04-2020,28.0,1368.0,82.0,7.0,22.0,28.0,1324.0,79.0,7.0,18.0
RI,01-05-2020,28.0,1343.0,79.0,7.0,20.0,18.0,721.0,25.0,4.0,39.0
RI,02-05-2020,15.0,1305.0,78.0,6.0,20.0,41.0,589.0,50.0,2.0,106.0
RI,03-05-2020,16.0,1305.0,78.0,6.0,20.0,115.0,4896.0,435.0,15.0,354.0
RI,04-05-2020,16.0,1245.0,79.0,5.0,20.0,4.0,73.0,2.0,1.0,13.0
