CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AS,21/04/2020,20.0,1396.0,117.0,9.0,23.0,6,269,11,0,3
CB,21/04/2020,60.0,899.0,75.0,6.0,65.0,46,57,3,4,7
CE,21/04/2020,0.0,5.0,4.0,0.0,7.0,0,4,0,0,4
CL,21/04/2020,314.0,6828.0,446.0,31.0,169.0,124,436,59,2,16
CM,21/04/2020,422.0,7828.0,507.0,51.0,178.0,305,415,30,14,83
CN,21/04/2020,25.0,805.0,159.0,4.0,24.0,16,36,5,3,25
CT,21/04/2020,1015.0,21772.0,2331.0,123.0,428.0,325,1523,129,28,215
EX,21/04/2020,61.0,1249.0,94.0,12.0,32.0,61,100,13,5,98
GA,21/04/2020,97.0,2437.0,117.0,12.0,49.0,69,237,21,4,12
IB,21/04/2020,28.0,928.0,156.0,8.0,24.0,7,77,10,5,12
MC,21/04/2020,8.0,592.0,96.0,2.0,46.0,2,30,8,1,13
MD,21/04/2020,524.0,8539.0,1107.0,122.0,733.0,65,1075,83,5,22
ML,21/04/2020,1.0,43.0,3.0,0.0,9.0,1,1,0,0,5
NC,21/04/2020,70.0,1757.0,126.0,37.0,66.0,14,137,2,33,60
PV,21/04/2020,168.0,5283.0,453.0,34.0,357.0,37,918,60,13,17
RI,21/04/2020,41.0,1233.0,78.0,7.0,48.0,21,85,3,3,15
VC,21/04/2020,76.0,4691.0,634.0,28.0,259.0,1,205,15,11,33
AN,22/04/2020,150.0,5278.0,620.0,32.0,155.0,17,338,82,3,123
AR,22/04/2020,86.0,2019.0,254.0,24.0,47.0,14,321,1,1,103
AS,22/04/2020,23.0,1388.0,116.0,9.0,33.0,18,317,14,3,10
CB,22/04/2020,60.0,896.0,75.0,5.0,66.0,49,69,3,1,66
CE,22/04/2020,0.0,5.0,4.0,0.0,7.0,0,4,0,0,7
CL,22/04/2020,164.0,6817.0,451.0,31.0,175.0,205,580,57,3,12
CM,22/04/2020,172.0,7812.0,507.0,53.0,154.0,97,492,39,5,86
CN,22/04/2020,25.0,805.0,158.0,4.0,25.0,6,50,11,4,17
CT,22/04/2020,790.0,21890.0,2334.0,85.0,459.0,300,1757,144,11,71
EX,22/04/2020,68.0,1246.0,92.0,11.0,35.0,45,129,15,8,151
GA,22/04/2020,96.0,2437.0,117.0,12.0,48.0,75,257,25,5,3
IB,22/04/2020,20.0,930.0,157.0,8.0,28.0,1,92,10,4,2
MC,22/04/2020,11.0,591.0,95.0,2.0,55.0,6,33,9,1,50
MD,22/04/2020,544.0,8539.0,1092.0,122.0,740.0,135,1462,111,15,127
ML,22/04/2020,1.0,42.0,3.0,0.0,9.0,0,2,0,0,4
NC,22/04/2020,70.0,1756.0,126.0,37.0,44.0,24,151,3,29,85
PV,22/04/2020,234.0,5273.0,463.0,34.0,373.0,114,987,53,9,112
RI,22/04/2020,40.0,1235.0,78.0,6.0,47.0,3,96,4,1,9
VC,22/04/2020,84.0,4691.0,630.0,26.0,251.0,40,226,20,8,126
AN,23/04/2020,127.0,5282.0,622.0,31.0,138.0,5,393,92,3,7
AR,23/04/2020,99.0,2004.0,246.0,27.0,37.0,65,355,8,13,64
AS,23/04/2020,19.0,1390.0,116.0,9.0,33.0,15,338,15,1,10
CB,23/04/2020,70.0,895.0,75.0,5.0,64.0,38,83,3,0,1
CE,23/04/2020,1.0,5.0,4.0,0.0,7.0,1,5,0,0,1
CL,23/04/2020,168.0,6850.0,464.0,31.0,170.0,14,656,46,1,4
CM,23/04/2020,426.0,7640.0,506.0,52.0,186.0,189,702,47,15,19
CN,23/04/2020,27.0,806.0,154.0,4.0,46.0,0,62,15,3,2
CT,23/04/2020,695.0,21805.0,2316.0,123.0,423.0,43,2325,253,73,238
EX,23/04/2020,68.0,1251.0,92.0,12.0,33.0,65,162,15,8,88
GA,23/04/2020,96.0,2437.0,116.0,11.0,43.0,31,270,29,4,11
IB,23/04/2020,19.0,929.0,157.0,7.0,31.0,5,111,9,3,3
MC,23/04/2020,8.0,592.0,93.0,1.0,34.0,0,33,12,0,9
MD,23/04/2020,558.0,8549.0,1032.0,124.0,510.0,135,1948,83,43,57
ML,23/04/2020,1.0,38.0,3.0,0.0,9.0,0,6,0,0,3
NC,23/04/2020,70.0,1752.0,127.0,37.0,46.0,66,163,2,29,61
PV,23/04/2020,169.0,5263.0,455.0,33.0,329.0,59,1052,63,7,6
RI,23/04/2020,41.0,1235.0,78.0,7.0,46.0,8,109,4,3,19
VC,23/04/2020,84.0,4604.0,628.0,27.0,251.0,14,341,23,4,170
AN,24/04/2020,145.0,5299.0,610.0,34.0,164.0,18,416,107,10,139
AR,24/04/2020,99.0,2008.0,242.0,24.0,37.0,44,364,13,10,111
AS,24/04/2020,20.0,1390.0,116.0,9.0,32.0,7,370,16,1,4
CB,24/04/2020,59.0,855.0,73.0,5.0,65.0,43,127,5,1,68
CE,24/04/2020,1.0,4.0,3.0,0.0,7.0,1,6,1,0,7
CL,24/04/2020,169.0,6691.0,446.0,31.0,175.0,129,864,65,4,85
CM,24/04/2020,179.0,7636.0,502.0,51.0,181.0,35,749,57,14,87
CN,24/04/2020,25.0,806.0,153.0,4.0,25.0,10,72,18,2,6
CT,24/04/2020,1070.0,21772.0,2331.0,119.0,428.0,353,2358,245,14,187
EX,24/04/2020,70.0,1251.0,92.0,12.0,33.0,70,196,15,7,119
GA,24/04/2020,96.0,2437.0,119.0,12.0,48.0,88,285,29,6,5
IB,24/04/2020,22.0,928.0,156.0,8.0,31.0,4,130,10,6,10
MC,24/04/2020,8.0,591.0,92.0,3.0,52.0,8,34,13,2,1
MD,24/04/2020,514.0,8549.0,1026.0,122.0,528.0,5,2366,134,39,162
ML,24/04/2020,1.0,32.0,2.0,0.0,9.0,0,12,1,0,7
NC,24/04/2020,61.0,1694.0,125.0,37.0,44.0,15,243,4,25,141
PV,24/04/2020,226.0,5269.0,453.0,32.0,298.0,64,1106,72,13,184
RI,24/04/2020,41.0,1235.0,78.0,6.0,46.0,10,125,5,2,11
VC,24/04/2020,71.0,4590.0,616.0,28.0,256.0,56,388,37,3,32
AN,25/04/2020,145.0,5303.0,601.0,33.0,128.0,77,444,115,19,318
AR,25/04/2020,97.0,2021.0,232.0,27.0,44.0,64,374,25,24,13
AS,25/04/2020,22.0,1318.0,113.0,9.0,31.0,20,472,21,1,2
CB,25/04/2020,59.0,778.0,68.0,5.0,65.0,47,213,10,4,16
CE,25/04/2020,1.0,4.0,3.0,0.0,7.0,1,6,1,0,1
CL,25/04/2020,164.0,6820.0,451.0,30.0,174.0,68,833,64,3,1
CM,25/04/2020,212.0,7790.0,504.0,53.0,219.0,112,627,61,15,101
CN,25/04/2020,26.0,806.0,153.0,4.0,24.0,14,74,18,3,12
CT,25/04/2020,673.0,21853.0,2340.0,81.0,423.0,123,3812,243,13,170
EX,25/04/2020,78.0,1253.0,93.0,11.0,35.0,60,227,14,5,37
GA,25/04/2020,97.0,2378.0,115.0,12.0,39.0,37,357,30,6,19
IB,25/04/2020,22.0,929.0,156.0,7.0,32.0,15,133,10,6,11
MC,25/04/2020,8.0,590.0,92.0,2.0,55.0,2,37,14,1,23
MD,25/04/2020,558.0,8549.0,978.0,124.0,510.0,328,2657,105,50,45
ML,25/04/2020,1.0,32.0,2.0,0.0,9.0,1,12,1,0,5
NC,25/04/2020,70.0,1694.0,125.0,37.0,66.0,15,248,4,35,32
PV,25/04/2020,226.0,5197.0,453.0,30.0,298.0,137,1229,80,12,363
RI,25/04/2020,41.0,1235.0,78.0,6.0,46.0,1,145,6,2,8
VC,25/04/2020,70.0,4398.0,611.0,28.0,251.0,24,615,43,14,41
