CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MD,21-04-2020,817.0,9490.0,1121.0,147.0,658.0,709.0,3981.0,429.0,143.0,476.0
MD,22-04-2020,811.0,9469.0,1117.0,148.0,641.0,781.0,7198.0,867.0,142.0,637.0
MD,23-04-2020,811.0,9469.0,1078.0,147.0,536.0,801.0,7843.0,956.0,145.0,519.0
ML,17-04-2020,1.0,43.0,3.0,0.0,3.0,17.0,943.0,158.0,4.0,3.0
ML,18-04-2020,2.0,40.0,3.0,0.0,3.0,16.0,797.0,161.0,1.0,62.0
ML,19-04-2020,2.0,40.0,3.0,0.0,3.0,23.0,908.0,75.0,7.0,17.0
ML,20-04-2020,1.0,40.0,3.0,0.0,3.0,210.0,8159.0,531.0,54.0,61.0
ML,21-04-2020,2.0,40.0,3.0,0.0,3.0,168.0,7134.0,500.0,28.0,60.0
ML,22-04-2020,2.0,40.0,3.0,0.0,3.0,1434.0,22756.0,2434.0,143.0,509.0
ML,23-04-2020,2.0,37.0,3.0,0.0,3.0,2.0,28.0,1.0,0.0,3.0
MC,17-04-2020,8.0,545.0,97.0,2.0,50.0,34.0,4321.0,551.0,8.0,40.0
MC,18-04-2020,11.0,520.0,96.0,2.0,30.0,11.0,807.0,11.0,6.0,33.0
MC,19-04-2020,11.0,520.0,96.0,2.0,47.0,158.0,2132.0,5.0,6.0,7.0
MC,20-04-2020,8.0,518.0,91.0,2.0,50.0,599.0,7412.0,985.0,107.0,465.0
MC,21-04-2020,8.0,518.0,87.0,2.0,35.0,7.0,474.0,84.0,2.0,35.0
MC,22-04-2020,12.0,521.0,86.0,2.0,47.0,7.0,93.0,18.0,1.0,7.0
MC,23-04-2020,10.0,520.0,86.0,2.0,30.0,16.0,1357.0,42.0,10.0,37.0
NC,17-04-2020,99.0,1736.0,124.0,47.0,45.0,45.0,4405.0,383.0,25.0,108.0
NC,18-04-2020,91.0,1738.0,124.0,50.0,46.0,71.0,441.0,43.0,41.0,13.0
NC,19-04-2020,105.0,1715.0,124.0,49.0,49.0,26.0,3850.0,572.0,16.0,109.0
NC,20-04-2020,106.0,1670.0,124.0,49.0,44.0,29.0,634.0,128.0,36.0,304.0
NC,21-04-2020,120.0,1636.0,124.0,49.0,58.0,106.0,29.0,4.0,40.0,32.0
NC,22-04-2020,111.0,1635.0,124.0,49.0,42.0,90.0,630.0,42.0,46.0,30.0
NC,23-04-2020,111.0,1633.0,124.0,49.0,41.0,102.0,792.0,40.0,48.0,8.0
PV,17-04-2020,249.0,5858.0,462.0,47.0,285.0,235.0,4902.0,384.0,45.0,213.0
PV,18-04-2020,261.0,5427.0,413.0,47.0,292.0,144.0,2816.0,124.0,18.0,197.0
PV,19-04-2020,227.0,5384.0,400.0,35.0,313.0,37.0,1880.0,105.0,2.0,128.0
PV,20-04-2020,227.0,5384.0,394.0,35.0,313.0,463.0,17911.0,2066.0,60.0,330.0
PV,21-04-2020,234.0,5417.0,396.0,46.0,303.0,234.0,5408.0,392.0,46.0,300.0
PV,22-04-2020,267.0,5427.0,397.0,44.0,285.0,192.0,531.0,252.0,27.0,7.0
PV,23-04-2020,228.0,5422.0,396.0,37.0,274.0,228.0,4073.0,289.0,30.0,144.0
RI,17-04-2020,38.0,1202.0,75.0,7.0,72.0,128.0,1472.0,21.0,1.0,35.0
RI,18-04-2020,35.0,1203.0,75.0,8.0,73.0,554.0,6261.0,949.0,109.0,682.0
RI,19-04-2020,36.0,1121.0,74.0,8.0,74.0,36.0,1077.0,71.0,8.0,70.0
RI,20-04-2020,38.0,1192.0,75.0,8.0,72.0,28.0,570.0,29.0,5.0,13.0
RI,21-04-2020,35.0,1193.0,75.0,8.0,58.0,21.0,701.0,53.0,4.0,68.0
RI,22-04-2020,35.0,1190.0,75.0,8.0,73.0,96.0,5011.0,438.0,13.0,301.0
RI,23-04-2020,35.0,1190.0,75.0,8.0,59.0,15.0,128.0,6.0,4.0,26.0
