CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
GA,20/04/2020,90.0,2403.0,120.0,12.0,72.0,39,2424,526,2,10
IB,20/04/2020,43.0,906.0,152.0,6.0,20.0,24,400,45,1,71
MC,20/04/2020,7.0,574.0,88.0,3.0,70.0,107,2035,20,3,58
MD,20/04/2020,658.0,8875.0,1049.0,140.0,1004.0,452,684,62,28,555
ML,20/04/2020,0.0,39.0,3.0,0.0,3.0,0,5,0,0,1
NC,20/04/2020,45.0,1720.0,126.0,41.0,46.0,43,1108,23,40,36
PV,20/04/2020,182.0,4700.0,432.0,31.0,400.0,146,2844,304,15,269
RI,20/04/2020,35.0,1235.0,77.0,8.0,65.0,23,4874,424,11,87
VC,20/04/2020,86.0,4619.0,611.0,39.0,314.0,58,3337,532,31,297
AN,21/04/2020,178.0,5187.0,666.0,29.0,148.0,70,322,26,25,34
AR,21/04/2020,88.0,2076.0,257.0,30.0,32.0,58,195,7,24,28
AS,21/04/2020,30.0,1391.0,115.0,10.0,27.0,20,235,7,8,10
CB,21/04/2020,68.0,868.0,75.0,8.0,51.0,50,118,86,4,51
CE,21/04/2020,1.0,6.0,4.0,0.0,7.0,17,831,160,1,58
CL,21/04/2020,531.0,6531.0,390.0,35.0,203.0,506,5583,312,28,183
CM,21/04/2020,542.0,6470.0,483.0,57.0,278.0,331,1729,51,3,214
CN,21/04/2020,23.0,800.0,153.0,4.0,53.0,147,6374,350,24,10
CT,21/04/2020,1148.0,21187.0,2294.0,143.0,494.0,288,1609,143,0,18
EX,21/04/2020,84.0,1210.0,93.0,16.0,30.0,84,1201,89,16,30
GA,21/04/2020,90.0,2322.0,120.0,12.0,72.0,48,2544,528,2,18
IB,21/04/2020,40.0,906.0,152.0,9.0,21.0,40,421,45,1,42
MC,21/04/2020,7.0,558.0,85.0,2.0,55.0,162,2094,16,6,15
MD,21/04/2020,638.0,8920.0,1077.0,142.0,941.0,31,990,1,33,426
ML,21/04/2020,1.0,39.0,3.0,0.0,1.0,0,5,0,0,1
NC,21/04/2020,52.0,1702.0,125.0,39.0,58.0,47,1088,21,36,18
PV,21/04/2020,184.0,4776.0,432.0,33.0,400.0,158,2899,304,21,333
RI,21/04/2020,32.0,1235.0,77.0,8.0,58.0,22,4906,430,14,95
VC,21/04/2020,86.0,4645.0,623.0,39.0,313.0,66,3348,542,30,280
AN,22/04/2020,171.0,5112.0,612.0,35.0,172.0,40,453,84,2,14
AR,22/04/2020,88.0,2023.0,257.0,31.0,40.0,11,281,5,18,308
AS,22/04/2020,38.0,1393.0,115.0,10.0,31.0,24,272,13,1,5
CB,22/04/2020,68.0,862.0,74.0,7.0,52.0,47,143,92,4,40
CE,22/04/2020,0.0,6.0,4.0,0.0,7.0,9,835,160,1,42
CL,22/04/2020,436.0,6624.0,413.0,35.0,208.0,422,5668,335,33,136
CM,22/04/2020,516.0,6536.0,485.0,61.0,272.0,399,1707,52,4,177
CN,22/04/2020,23.0,801.0,153.0,4.0,52.0,167,6463,352,29,133
CT,22/04/2020,993.0,21308.0,2307.0,127.0,527.0,303,1987,153,32,116
EX,22/04/2020,83.0,1211.0,92.0,16.0,30.0,83,1202,88,16,27
GA,22/04/2020,90.0,2334.0,121.0,11.0,71.0,15,2562,528,6,221
IB,22/04/2020,40.0,904.0,152.0,9.0,20.0,40,445,45,2,110
MC,22/04/2020,12.0,556.0,84.0,2.0,68.0,154,2118,12,6,31
MD,22/04/2020,658.0,8915.0,1050.0,138.0,941.0,69,1451,26,21,186
ML,22/04/2020,2.0,39.0,3.0,0.0,3.0,2,5,0,0,1
NC,22/04/2020,52.0,1698.0,125.0,40.0,42.0,42,1076,21,37,17
PV,22/04/2020,224.0,4941.0,436.0,32.0,363.0,168,3047,308,28,237
RI,22/04/2020,32.0,1227.0,77.0,9.0,67.0,99,4974,436,12,307
VC,22/04/2020,104.0,4546.0,623.0,32.0,314.0,84,3228,542,28,281
AN,23/04/2020,117.0,5124.0,613.0,31.0,146.0,16,492,89,2,132
AR,23/04/2020,93.0,1995.0,245.0,32.0,29.0,21,345,8,7,121
AS,23/04/2020,28.0,1388.0,115.0,10.0,30.0,23,317,15,2,7
CB,23/04/2020,68.0,865.0,74.0,8.0,53.0,49,157,93,4,23
CE,23/04/2020,1.0,6.0,4.0,0.0,7.0,18,849,165,0,35
CL,23/04/2020,486.0,6614.0,393.0,35.0,203.0,475,5649,315,29,71
CM,23/04/2020,570.0,6545.0,485.0,62.0,278.0,495,1759,61,14,38
CN,23/04/2020,32.0,792.0,151.0,4.0,70.0,337,6605,357,24,93
CT,23/04/2020,1076.0,21161.0,2259.0,144.0,479.0,14,2486,219,48,91
EX,23/04/2020,83.0,1210.0,91.0,16.0,30.0,83,1201,87,16,30
GA,23/04/2020,90.0,2325.0,119.0,11.0,64.0,46,2592,531,7,313
IB,23/04/2020,36.0,904.0,152.0,9.0,24.0,13,471,45,6,162
MC,23/04/2020,11.0,557.0,84.0,2.0,51.0,160,2137,8,5,0
MD,23/04/2020,658.0,8910.0,1017.0,138.0,818.0,21,1833,36,31,205
ML,23/04/2020,2.0,33.0,3.0,0.0,3.0,1,11,0,0,2
NC,23/04/2020,54.0,1689.0,126.0,40.0,44.0,49,1065,22,39,39
PV,23/04/2020,184.0,4780.0,434.0,30.0,377.0,138,2873,305,22,248
RI,23/04/2020,32.0,1227.0,77.0,9.0,57.0,88,5033,439,34,428
VC,23/04/2020,111.0,4552.0,620.0,34.0,313.0,74,3221,538,29,275
AN,24/04/2020,121.0,5103.0,602.0,39.0,176.0,11,572,112,11,31
AR,24/04/2020,93.0,1984.0,240.0,31.0,29.0,59,375,14,17,72
AS,24/04/2020,34.0,1362.0,115.0,10.0,30.0,30,366,16,2,7
CB,24/04/2020,72.0,853.0,72.0,7.0,52.0,58,187,94,3,18
CE,24/04/2020,1.0,6.0,2.0,0.0,7.0,26,862,167,7,41
CL,24/04/2020,437.0,6642.0,392.0,34.0,203.0,405,5664,314,29,140
CM,24/04/2020,490.0,6474.0,478.0,58.0,277.0,253,1868,75,9,72
CN,24/04/2020,23.0,786.0,149.0,4.0,54.0,159,6720,361,26,112
CT,24/04/2020,1134.0,21187.0,2311.0,140.0,494.0,482,2943,258,90,167
EX,24/04/2020,85.0,1210.0,90.0,16.0,30.0,85,1200,86,16,22
GA,24/04/2020,90.0,2314.0,123.0,12.0,72.0,20,2631,528,11,349
IB,24/04/2020,35.0,909.0,152.0,9.0,25.0,32,504,45,5,96
MC,24/04/2020,9.0,558.0,84.0,4.0,68.0,118,2149,3,3,14
MD,24/04/2020,698.0,8886.0,1008.0,135.0,830.0,275,2285,59,54,263
ML,24/04/2020,2.0,27.0,2.0,0.0,3.0,1,17,1,0,3
NC,24/04/2020,53.0,1660.0,124.0,40.0,42.0,45,1035,19,39,17
PV,24/04/2020,209.0,4723.0,431.0,31.0,393.0,205,2808,302,23,286
RI,24/04/2020,32.0,1234.0,77.0,9.0,57.0,78,5081,441,17,266
VC,24/04/2020,86.0,4538.0,611.0,37.0,313.0,37,3194,529,33,286
